"","COUNTY","DATE","Population","cdc_multiplier","cdc_case_vacc_obs_imm","N","I","R","S"
"34000","Wake",2021-01-06,1069079,0,17.9831749558586,1069079,0,192254.346986344,876824.653013656
"34001","Wake",2021-01-07,1069079,0,18.0240803297953,1069079,0,192691.657748972,876387.342251028
"34002","Wake",2021-01-08,1069079,0,18.0678800852827,1069079,0,193159.91173694,875919.08826306
"34003","Wake",2021-01-09,1069079,0,18.1145742223147,1069079,0,193659.108950179,875419.891049821
"34004","Wake",2021-01-10,1069079,24472,20.440318027172,1069079,24472,194051.14756171,850555.85243829
"34005","Wake",2021-01-11,1069079,0,20.4913411850387,1069079,0,219068.6254276,850010.3745724
"34006","Wake",2021-01-12,1069079,0,20.5451782210662,1069079,0,219644.185873992,849434.814126008
"34007","Wake",2021-01-13,1069079,0,20.6018291352595,1069079,0,220249.828900941,848829.171099059
"34008","Wake",2021-01-14,1069079,0,20.6612939276196,1069079,0,220885.554508457,848193.445491543
"34009","Wake",2021-01-15,1069079,0,20.7230170317053,1069079,0,221545.423252385,847533.576747615
"34010","Wake",2021-01-16,1069079,0,20.7869984475235,1069079,0,222229.4351328,846849.5648672
"34011","Wake",2021-01-17,1069079,19064,22.6171893728774,1069079,19064,222731.621975664,827283.378024336
"34012","Wake",2021-01-18,1069079,0,22.6841607900027,1069079,0,242511.599332153,826567.400667847
"34013","Wake",2021-01-19,1069079,0,22.7533401876933,1069079,0,243251.181745189,825827.818254811
"34014","Wake",2021-01-20,1069079,0,22.8247275658901,1069079,0,244014.369214142,825064.630785858
"34015","Wake",2021-01-21,1069079,0,22.8983229245931,1069079,0,244801.161739011,824277.838260989
"34016","Wake",2021-01-22,1069079,0,22.9819220825434,1069079,0,245694.902780835,823384.097219165
"34017","Wake",2021-01-23,1069079,0,23.0755250397402,1069079,0,246695.592339604,822383.407660396
"34018","Wake",2021-01-24,1069079,15328,24.5870996502911,1069079,15328,247527.519070336,806223.480929664
"34019","Wake",2021-01-25,1069079,0,24.6986279590804,1069079,0,264047.844798657,805031.155201343
"34020","Wake",2021-01-26,1069079,0,24.8199767181378,1069079,0,265345.158898501,803733.841101499
"34021","Wake",2021-01-27,1069079,0,24.9511459274635,1069079,0,266747.461369867,802331.538630133
"34022","Wake",2021-01-28,1069079,0,25.0921355869975,1069079,0,268254.752212118,800824.247787882
"34023","Wake",2021-01-29,1069079,0,25.2478430947337,1069079,0,269919.388478748,799159.611521252
"34024","Wake",2021-01-30,1069079,0,25.4182684507307,1069079,0,271741.370170387,797337.629829613
"34025","Wake",2021-01-31,1069079,13452,26.8224054154191,1069079,13452,273300.703591108,782326.296408892
"34026","Wake",2021-02-01,1069079,0,27.0189917292694,1069079,0,288854.366589356,780224.633410644
"34027","Wake",2021-02-02,1069079,0,27.2300547382591,1069079,0,291110.796895233,777968.203104767
"34028","Wake",2021-02-03,1069079,0,27.4555944423882,1069079,0,293521.99450874,775557.00549126
"34029","Wake",2021-02-04,1069079,0,27.6956108416543,1069079,0,296087.959429849,772991.040570151
"34030","Wake",2021-02-05,1069079,0,27.9283290239306,1069079,0,298575.900645747,770503.099354252
"34031","Wake",2021-02-06,1069079,0,28.1537489892173,1069079,0,300985.818156435,768093.181843566
"34032","Wake",2021-02-07,1069079,10448,29.29860083288,1069079,10448,302777.188798145,755853.811201855
"34033","Wake",2021-02-08,1069079,0,29.5066967135004,1069079,0,315449.898157723,753629.101842277
"34034","Wake",2021-02-09,1069079,0,29.7075888020085,1069079,0,317597.593288624,751481.406711376
"34035","Wake",2021-02-10,1069079,0,29.9012770983388,1069079,0,319668.27419015,749410.72580985
"34036","Wake",2021-02-11,1069079,0,30.0877616025569,1069079,0,321661.940863,747417.059137
"34037","Wake",2021-02-12,1069079,0,30.2751607674117,1069079,0,323665.385980637,745413.614019363
"34038","Wake",2021-02-13,1069079,0,30.4634745928543,1069079,0,325678.609542541,743400.390457459
"34039","Wake",2021-02-14,1069079,8328,31.3772430483457,1069079,8328,327119.516208824,733631.483791176
"34040","Wake",2021-02-15,1069079,0,31.5653995810793,1069079,0,337459.058187407,731619.941812593
"34041","Wake",2021-02-16,1069079,0,31.7544612180264,1069079,0,339480.276445064,729598.723554936
"34042","Wake",2021-02-17,1069079,0,31.9444279592519,1069079,0,341511.170982491,727567.829017509
"34043","Wake",2021-02-18,1069079,0,32.1352998047475,1069079,0,343551.741799597,725527.258200403
"34044","Wake",2021-02-19,1069079,0,32.3308460692142,1069079,0,345642.285848294,723436.714151706
"34045","Wake",2021-02-20,1069079,0,32.5310667526436,1069079,0,347782.803128495,721296.196871505
"34046","Wake",2021-02-21,1069079,7336,33.3615603984287,1069079,7336,349325.436291917,712417.563708083
"34047","Wake",2021-02-22,1069079,0,33.569180789363,1069079,0,358881.062291114,710197.937708886
"34048","Wake",2021-02-23,1069079,0,33.7814321241845,1069079,0,361150.196738911,707928.803261089
"34049","Wake",2021-02-24,1069079,0,33.9983144028851,1069079,0,363468.83963522,705610.16036478
"34050","Wake",2021-02-25,1069079,0,34.2198276255289,1069079,0,365836.990980728,703242.009019272
"34051","Wake",2021-02-26,1069079,0,34.4303672976636,1069079,0,368087.826402189,700991.173597811
"34052","Wake",2021-02-27,1069079,0,34.6299334193372,1069079,0,370221.345900116,698857.654099884
"34053","Wake",2021-02-28,1069079,5444,35.2726284780677,1069079,5444,371648.263807041,691986.736192959
"34054","Wake",2021-03-01,1069079,0,35.449010072956,1069079,0,378977.922397858,690101.077602142
"34055","Wake",2021-03-02,1069079,0,35.614494567282,1069079,0,380747.082374953,688331.917625047
"34056","Wake",2021-03-03,1069079,0,35.7690819610456,1069079,0,382399.743738327,686679.256261673
"34057","Wake",2021-03-04,1069079,0,35.9127722541831,1069079,0,383935.906487298,685143.093512702
"34058","Wake",2021-03-05,1069079,0,36.073098868465,1069079,0,385649.924651997,683429.075348003
"34059","Wake",2021-03-06,1069079,0,36.2500618038914,1069079,0,387541.798232424,681537.201767576
"34060","Wake",2021-03-07,1069079,4968,36.850561587731,1069079,4968,388993.615316499,675117.384683501
"34061","Wake",2021-03-08,1069079,0,37.0594511947871,1069079,0,396194.810238718,672884.189761282
"34062","Wake",2021-03-09,1069079,0,37.2848706138973,1069079,0,398604.721910347,670474.278089653
"34063","Wake",2021-03-10,1069079,0,37.5268198450536,1069079,0,401191.3503313,667887.6496687
"34064","Wake",2021-03-11,1069079,0,37.7852988882639,1069079,0,403954.695501663,665124.304498337
"34065","Wake",2021-03-12,1069079,0,38.0592893473992,1069079,0,406883.869962282,662195.130037718
"34066","Wake",2021-03-13,1069079,0,38.3487912224594,1069079,0,409978.873713157,659100.126286843
"34067","Wake",2021-03-14,1069079,4844,39.0392198048939,1069079,4844,412516.100697962,651718.899302038
"34068","Wake",2021-03-15,1069079,0,39.3577307744752,1069079,0,420765.234586452,648313.765413548
"34069","Wake",2021-03-16,1069079,0,39.691655707534,1069079,0,424335.155921548,644743.844078452
"34070","Wake",2021-03-17,1069079,0,40.0409946040703,1069079,0,428069.864703249,641009.135296751
"34071","Wake",2021-03-18,1069079,0,40.4057474640841,1069079,0,431969.360931555,637109.639068444
"34072","Wake",2021-03-19,1069079,0,40.7852593747436,1069079,0,436026.643070915,633052.356929085
"34073","Wake",2021-03-20,1069079,0,41.1795303360498,1069079,0,440241.711121338,628837.288878662
"34074","Wake",2021-03-21,1069079,5936,42.0411098516695,1069079,5936,443516.67679113,619626.32320887
"34075","Wake",2021-03-22,1069079,0,42.4616155585669,1069079,0,453948.214997371,615130.785002629
"34076","Wake",2021-03-23,1069079,0,42.8967659686286,1069079,0,458600.316649754,610478.683350246
"34077","Wake",2021-03-24,1069079,0,43.3465610818544,1069079,0,463408.981748278,605670.018251722
"34078","Wake",2021-03-25,1069079,0,43.8110008982445,1069079,0,468374.210292943,600704.789707057
"34079","Wake",2021-03-26,1069079,0,44.2770513495461,1069079,0,473356.657797214,595722.342202786
"34080","Wake",2021-03-27,1069079,0,44.7447124358172,1069079,0,478356.32426171,590722.67573829
"34081","Wake",2021-03-28,1069079,5988,45.6455068609978,1069079,5988,481998.528294487,581092.471705513
"34082","Wake",2021-03-29,1069079,0,46.1126803066417,1069079,0,492980.981495442,576098.018504558
"34083","Wake",2021-03-30,1069079,0,46.5814517010617,1069079,0,497992.518031193,571086.481968807
"34084","Wake",2021-03-31,1069079,0,47.0518210442161,1069079,0,503021.137901295,566057.862098705
"34085","Wake",2021-04-01,1069079,0,47.5237883361592,1069079,0,508066.841106327,561012.158893673
"34086","Wake",2021-04-02,1069079,0,48.0028906359889,1069079,0,513188.823182324,555890.176817676
"34087","Wake",2021-04-03,1069079,0,48.4891279437099,1069079,0,518387.084129335,550691.915870665
"34088","Wake",2021-04-04,1069079,5184,49.3331476184177,1069079,5184,522226.321227504,541668.678772496
"34089","Wake",2021-04-05,1069079,0,49.8302149150806,1069079,0,532724.363311995,536354.636688005
"34090","Wake",2021-04-06,1069079,0,50.3343681801545,1069079,0,538114.159996714,530964.840003286
"34091","Wake",2021-04-07,1069079,0,50.8456074136394,1069079,0,543579.711281662,525499.288718338
"34092","Wake",2021-04-08,1069079,0,51.3639326155352,1069079,0,549121.017166838,519957.982833162
"34093","Wake",2021-04-09,1069079,0,51.8769880101157,1069079,0,554605.984648665,514473.015351335
"34094","Wake",2021-04-10,1069079,0,52.384773597373,1069079,0,560034.613727059,509044.386272941
"34095","Wake",2021-04-11,1069079,6404,53.2900723192905,1069079,6404,563308.972250348,499366.027749652
"34096","Wake",2021-04-12,1069079,0,53.7830671632709,1069079,0,574983.476598424,494095.523401576
"34097","Wake",2021-04-13,1069079,0,54.2708372533551,1069079,0,580198.124199797,488880.875800203
"34098","Wake",2021-04-14,1069079,0,54.753382589531,1069079,0,585356.915054333,483722.084945667
"34099","Wake",2021-04-15,1069079,0,55.2307031718031,1069079,0,590459.849162081,478619.150837919
"34100","Wake",2021-04-16,1069079,0,55.7177469614653,1069079,0,595666.732038163,473412.267961837
"34101","Wake",2021-04-17,1069079,0,56.2145139585174,1069079,0,600977.563682579,468101.436317421
"34102","Wake",2021-04-18,1069079,5848,57.0618006357534,1069079,5848,604187.727618706,459043.272381294
"34103","Wake",2021-04-19,1069079,0,57.5739491725907,1069079,0,615511.000074841,453567.999925159
"34104","Wake",2021-04-20,1069079,0,58.0957443523156,1069079,0,621089.402764292,447989.597235708
"34105","Wake",2021-04-21,1069079,0,58.6271861749204,1069079,0,626770.935686977,442308.064313023
"34106","Wake",2021-04-22,1069079,0,59.1682746404128,1069079,0,632555.598842979,436523.401157021
"34107","Wake",2021-04-23,1069079,0,59.6806509994256,1069079,0,638033.306898149,431045.693101851
"34108","Wake",2021-04-24,1069079,0,60.1643152519059,1069079,0,643204.059851923,425874.940148077
"34109","Wake",2021-04-25,1069079,5208,60.8976221664334,1069079,5208,645835.690080684,418035.309919316
"34110","Wake",2021-04-26,1069079,0,61.3208494141198,1069079,0,655568.323707978,413510.676292022
"34111","Wake",2021-04-27,1069079,0,61.7155675010099,1069079,0,659788.171884122,409290.828115878
"34112","Wake",2021-04-28,1069079,0,62.0817764270992,1069079,0,663703.234609068,405375.765390932
"34113","Wake",2021-04-29,1069079,0,62.4194761923923,1069079,0,667313.511882865,401765.488117135
"34114","Wake",2021-04-30,1069079,0,62.7440761758081,1069079,0,670783.742139568,398295.257860432
"34115","Wake",2021-05-01,1069079,0,63.0555763773468,1069079,0,674113.925379175,394965.074620825
"34116","Wake",2021-05-02,1069079,4596,63.5841906187159,1069079,4596,675169.229224662,389313.770775338
"34117","Wake",2021-05-03,1069079,0,63.8676989705618,1069079,0,682796.157477492,386282.842522508
"34118","Wake",2021-05-04,1069079,0,64.1381898345562,1069079,0,685687.918501375,383391.081498625
"34119","Wake",2021-05-05,1069079,0,64.3956632107481,1069079,0,688440.512296834,380638.487703166
"34120","Wake",2021-05-06,1069079,0,64.640119099093,1069079,0,691053.938863393,378025.061136607
"34121","Wake",2021-05-07,1069079,0,64.8748927327351,1069079,0,693563.854478197,375515.145521803
"34122","Wake",2021-05-08,1069079,0,65.09998411161,1069079,0,695970.25914056,373108.74085944
"34123","Wake",2021-05-09,1069079,4128,65.5123350213214,1069079,4128,696250.616122592,368700.383877408
"34124","Wake",2021-05-10,1069079,0,65.7168937582137,1069079,0,702565.510621373,366513.489378627
"34125","Wake",2021-05-11,1069079,0,65.9118252169041,1069079,0,704649.481910626,364429.518089374
"34126","Wake",2021-05-12,1069079,0,66.097129397397,1069079,0,706630.529990398,362448.470009602
"34127","Wake",2021-05-13,1069079,0,66.2728062996923,1069079,0,708508.654860688,360570.345139312
"34128","Wake",2021-05-14,1069079,0,66.4414206007892,1069079,0,710311.274944711,358767.725055289
"34129","Wake",2021-05-15,1069079,0,66.6029723006357,1069079,0,712038.390241913,357040.609758087
"34130","Wake",2021-05-16,1069079,3112,66.9005707994649,1069079,3112,712107.953297211,353859.046702789
"34131","Wake",2021-05-17,1069079,0,67.0473626245429,1069079,0,716789.273872837,352289.726127163
"34132","Wake",2021-05-18,1069079,0,67.1871222529266,1069079,0,718283.414710365,350795.585289635
"34133","Wake",2021-05-19,1069079,0,67.3198496846161,1069079,0,719702.375809797,349376.624190203
"34134","Wake",2021-05-20,1069079,0,67.4455449196629,1069079,0,721046.157171683,348032.842828317
"34135","Wake",2021-05-21,1069079,0,67.5766337747705,1069079,0,722447.600592978,346631.399407022
"34136","Wake",2021-05-22,1069079,0,67.7131162499312,1069079,0,723906.706073602,345172.293926398
"34137","Wake",2021-05-23,1069079,2584,67.970394551399,1069079,2584,724073.214366151,342421.785633849
"34138","Wake",2021-05-24,1069079,0,68.1171355608943,1069079,0,728225.991683053,340853.008316947
"34139","Wake",2021-05-25,1069079,0,68.2692508270779,1069079,0,729852.224049616,339226.775950384
"34140","Wake",2021-05-26,1069079,0,68.426740349953,1069079,0,731535.911465873,337543.088534127
"34141","Wake",2021-05-27,1069079,0,68.5896041295238,1069079,0,733277.053931872,335801.946068128
"34142","Wake",2021-05-28,1069079,0,68.7556279088051,1069079,0,735051.979291175,334027.020708825
"34143","Wake",2021-05-29,1069079,0,68.924811687741,1069079,0,736860.687543184,332218.312456816
"34144","Wake",2021-05-30,1069079,1912,69.1795420242274,1069079,1912,737671.95607719,329495.04392281
"34145","Wake",2021-05-31,1069079,0,69.3545779118256,1069079,0,741455.227993966,327623.772006034
"34146","Wake",2021-06-01,1069079,0,69.5327653746186,1069079,0,743360.192739319,325718.807260681
"34147","Wake",2021-06-02,1069079,0,69.714104412555,1069079,0,745298.850312699,323780.149687301
"34148","Wake",2021-06-03,1069079,0,69.8985950256348,1069079,0,747271.200714106,321807.799285894
"34149","Wake",2021-06-04,1069079,0,70.0714635670237,1069079,0,749119.301987701,319959.698012299
"34150","Wake",2021-06-05,1069079,0,70.232710036663,1069079,0,750843.154132857,318235.845867143
"34151","Wake",2021-06-06,1069079,960,70.422085744175,1069079,960,751907.730052969,316211.269947031
"34152","Wake",2021-06-07,1069079,0,70.5599028507394,1069079,0,754341.103797656,314737.896202344
"34153","Wake",2021-06-08,1069079,0,70.6861134841607,1069079,0,755690.395175331,313388.604824669
"34154","Wake",2021-06-09,1069079,0,70.8007176443802,1069079,0,756915.604185363,312163.395814637
"34155","Wake",2021-06-10,1069079,0,70.9037153314566,1069079,0,758016.730828382,311062.269171618
"34156","Wake",2021-06-11,1069079,0,71.0037374342907,1069079,0,759086.046125141,309992.953874859
"34157","Wake",2021-06-12,1069079,0,71.1007839529371,1069079,0,760123.55007622,308955.44992378
"34158","Wake",2021-06-13,1069079,776,71.2261476892295,1069079,776,760687.787454538,307615.212545462
"34159","Wake",2021-06-14,1069079,0,71.3171440769051,1069079,0,762436.610725936,306642.389274064
"34160","Wake",2021-06-15,1069079,0,71.4051681129062,1069079,0,763377.657209777,305701.342790223
"34161","Wake",2021-06-16,1069079,0,71.4902197972798,1069079,0,764286.926906561,304792.073093439
"34162","Wake",2021-06-17,1069079,0,71.572299129967,1069079,0,765164.41981566,303914.58018434
"34163","Wake",2021-06-18,1069079,0,71.653605598331,1069079,0,766033.650194581,303045.349805419
"34164","Wake",2021-06-19,1069079,0,71.7341392023642,1069079,0,766894.618043243,302184.381956757
"34165","Wake",2021-06-20,1069079,876,71.8485037437851,1069079,876,767241.26533902,300961.73466098
"34166","Wake",2021-06-21,1069079,0,71.9273946465199,1069079,0,768960.671413069,300118.328586931
"34167","Wake",2021-06-22,1069079,0,72.0055136337695,1069079,0,769795.825100766,299283.174899234
"34168","Wake",2021-06-23,1069079,0,72.0828607055263,1069079,0,770622.726402034,298456.273597966
"34169","Wake",2021-06-24,1069079,0,72.1594358617979,1069079,0,771441.37531695,297637.62468305
"34170","Wake",2021-06-25,1069079,0,72.2337192960705,1069079,0,772235.523913238,296843.476086762
"34171","Wake",2021-06-26,1069079,0,72.3057110083104,1069079,0,773005.172190534,296073.827809466
"34172","Wake",2021-06-27,1069079,728,72.4036302461607,1069079,728,773324.006199353,295026.993800647
"34173","Wake",2021-06-28,1069079,0,72.4709696550373,1069079,0,774771.917678376,294307.082321624
"34174","Wake",2021-06-29,1069079,0,72.5360196829542,1069079,0,775467.35386633,293611.64613367
"34175","Wake",2021-06-30,1069079,0,72.5987803299157,1069079,0,776138.314763259,292940.685236741
"34176","Wake",2021-07-01,1069079,0,72.65925159591,1069079,0,776784.800369039,292294.199630961
"34177","Wake",2021-07-02,1069079,0,72.7190011743327,1069079,0,777423.570564545,291655.429435455
"34178","Wake",2021-07-03,1069079,0,72.7780290651764,1069079,0,778054.625349698,291024.374650302
"34179","Wake",2021-07-04,1069079,980,72.8737270823116,1069079,980,778097.712754306,290001.287245694
"34180","Wake",2021-07-05,1069079,0,72.9312323307425,1069079,0,779692.489289179,289386.510710821
"34181","Wake",2021-07-06,1069079,0,72.9880168850335,1069079,0,780299.561034347,288779.438965653
"34182","Wake",2021-07-07,1069079,0,73.0440807451794,1069079,0,780898.927989757,288180.072010243
"34183","Wake",2021-07-08,1069079,0,73.0994239111796,1069079,0,781490.5901554,287588.4098446
"34184","Wake",2021-07-09,1069079,0,73.1532145619306,1069079,0,782065.654706542,287013.345293458
"34185","Wake",2021-07-10,1069079,0,73.2054526974283,1069079,0,782624.12164314,286454.87835686
"34186","Wake",2021-07-11,1069079,1540,73.3140685364812,1069079,1540,782245.310769128,285293.689230872
"34187","Wake",2021-07-12,1069079,0,73.363095213632,1069079,0,784309.444678944,284769.555321056
"34188","Wake",2021-07-13,1069079,0,73.4105727384542,1069079,0,784817.016926539,284261.983073461
"34189","Wake",2021-07-14,1069079,0,73.4565011109481,1069079,0,785308.027511913,283770.972488087
"34190","Wake",2021-07-15,1069079,0,73.5008803311128,1069079,0,785782.476435058,283296.523564942
"34191","Wake",2021-07-16,1069079,0,73.5447138281653,1069079,0,786251.091147012,282827.908852988
"34192","Wake",2021-07-17,1069079,0,73.5880016021044,1069079,0,786713.871647762,282365.128352238
"34193","Wake",2021-07-18,1069079,2636,73.7287254430789,1069079,2636,785582.320679613,280860.679320387
"34194","Wake",2021-07-19,1069079,0,73.7707649794317,1069079,0,788667.756534459,280411.243465541
"34195","Wake",2021-07-20,1069079,0,73.8122608204466,1069079,0,789111.379856622,279967.620143378
"34196","Wake",2021-07-21,1069079,0,73.8532129661245,1069079,0,789549.190646114,279529.809353886
"34197","Wake",2021-07-22,1069079,0,73.8936214164648,1069079,0,789981.188902928,279097.811097072
"34198","Wake",2021-07-23,1069079,0,73.9340346246896,1069079,0,790413.238025285,278665.761974715
"34199","Wake",2021-07-24,1069079,0,73.9744525907942,1069079,0,790845.338013137,278233.661986863
"34200","Wake",2021-07-25,1069079,4508,74.180615390595,1069079,4508,788541.381211619,276029.618788381
"34201","Wake",2021-07-26,1069079,0,74.2207850151771,1069079,0,793478.826232405,275600.173767595
"34202","Wake",2021-07-27,1069079,0,74.2609593672916,1069079,0,793908.321794248,275170.678205752
"34203","Wake",2021-07-28,1069079,0,74.3011384469448,1069079,0,794337.867897213,274741.132102787
"34204","Wake",2021-07-29,1069079,0,74.3413222541358,1069079,0,794767.464541292,274311.535458708
"34205","Wake",2021-07-30,1069079,0,74.3836446264403,1069079,0,795219.924135901,273859.075864099
"34206","Wake",2021-07-31,1069079,0,74.4281055638637,1069079,0,795695.246681099,273383.753318901
"34207","Wake",2021-08-01,1069079,9116,74.8060442701722,1069079,9116,790619.710023114,269343.289976886
"34208","Wake",2021-08-02,1069079,0,74.8541496778506,1069079,0,800249.994834469,268829.005165531
"34209","Wake",2021-08-03,1069079,0,74.9043658903188,1069079,0,800786.845816562,268292.154183438
"34210","Wake",2021-08-04,1069079,0,74.9566929075825,1069079,0,801346.262969454,267732.737030546
"34211","Wake",2021-08-05,1069079,0,75.0111307296355,1069079,0,801928.24629308,267150.75370692
"34212","Wake",2021-08-06,1069079,0,75.0671559174793,1069079,0,802527.199811028,266551.800188972
"34213","Wake",2021-08-07,1069079,0,75.1247684711184,1069079,0,803143.123523348,265935.876476652
"34214","Wake",2021-08-08,1069079,12172,75.6197475162325,1069079,12172,796262.840549063,260644.159450937
"34215","Wake",2021-08-09,1069079,0,75.6794673531735,1069079,0,809073.292784633,260005.707215367
"34216","Wake",2021-08-10,1069079,0,75.7407466811419,1069079,0,809728.417211285,259350.582788715
"34217","Wake",2021-08-11,1069079,0,75.8035855001386,1069079,0,810400.213829026,258678.786170974
"34218","Wake",2021-08-12,1069079,0,75.8679838102115,1069079,0,811088.682638371,257990.317361629
"34219","Wake",2021-08-13,1069079,0,75.9313380878539,1069079,0,811765.989916248,257313.010083752
"34220","Wake",2021-08-14,1069079,0,75.9939125872893,1069079,0,812434.960749067,256644.039250933
"34221","Wake",2021-08-15,1069079,14340,76.5599035674699,1069079,14340,804145.851460071,250593.148539929
"34222","Wake",2021-08-16,1069079,0,76.6195560559123,1069079,0,819123.583686986,249955.416313014
"34223","Wake",2021-08-17,1069079,0,76.6752828402124,1069079,0,819719.347035315,249359.652964685
"34224","Wake",2021-08-18,1069079,0,76.7302980047181,1069079,0,820307.50260586,248771.49739414
"34225","Wake",2021-08-19,1069079,0,76.7846015494292,1069079,0,820888.050398622,248190.949601378
"34226","Wake",2021-08-20,1069079,0,76.833719751901,1069079,0,821413.162786425,247665.837213575
"34227","Wake",2021-08-21,1069079,0,76.8819737306694,1069079,0,821929.035940103,247149.964059897
"34228","Wake",2021-08-22,1069079,16540,77.5014326199456,1069079,16540,812011.540838988,240527.459161012
"34229","Wake",2021-08-23,1069079,0,77.5455396328332,1069079,0,829023.079651297,240055.920348703
"34230","Wake",2021-08-24,1069079,0,77.5455396328332,1069079,0,829023.079651297,240055.920348703
"34231","Wake",2021-08-25,1069079,0,77.5455396328332,1069079,0,829023.079651297,240055.920348703
"34232","Wake",2021-08-26,1069079,0,77.5455396328332,1069079,0,829023.079651297,240055.920348703
"34233","Wake",2021-08-27,1069079,0,77.5455396328332,1069079,0,829023.079651297,240055.920348703
"34234","Wake",2021-08-28,1069079,0,77.5455396328332,1069079,0,829023.079651297,240055.920348703
"34235","Wake",2021-08-29,1069079,18900,78.1983468221066,1069079,18900,817102.104222309,233076.895777691
"34236","Wake",2021-08-30,1069079,0,78.1983468221066,1069079,0,836002.104222309,233076.895777691
"34237","Wake",2021-08-31,1069079,0,78.1983468221066,1069079,0,836002.104222309,233076.895777691
"34238","Wake",2021-09-01,1069079,0,78.1983468221066,1069079,0,836002.104222309,233076.895777691
"34239","Wake",2021-09-02,1069079,0,78.1983468221066,1069079,0,836002.104222309,233076.895777691
"34240","Wake",2021-09-03,1069079,0,78.1983468221066,1069079,0,836002.104222309,233076.895777691
"34241","Wake",2021-09-04,1069079,0,78.1983468221066,1069079,0,836002.104222309,233076.895777691
"34242","Wake",2021-09-05,1069079,17048,78.7871858148438,1069079,17048,825249.258237474,226781.741762526
"34243","Wake",2021-09-06,1069079,0,78.7871858148438,1069079,0,842297.258237474,226781.741762526
"34244","Wake",2021-09-09,1069079,0,78.7871858148438,1069079,0,842297.258237474,226781.741762526
"34245","Wake",2021-09-12,1069079,12248,79.2102325055433,1069079,12248,834571.961567938,222259.038432062
"34246","Wake",2021-09-16,1069079,0,79.2102325055433,1069079,0,846819.961567938,222259.038432062
"34247","Wake",2021-09-19,1069079,11424,79.604818184393,1069079,11424,839614.394197527,218040.605802473
"34248","Wake",2021-09-23,1069079,0,79.604818184393,1069079,0,851038.394197527,218040.605802473
"34249","Wake",2021-09-26,1069079,9344,79.9275605323597,1069079,9344,845144.764863746,214590.235136254
"34250","Wake",2021-09-30,1069079,0,79.9275605323597,1069079,0,854488.764863746,214590.235136254
"34251","Wake",2021-10-03,1069079,8796,80.2313749258438,1069079,8796,848940.780743462,211342.219256538
"34252","Wake",2021-10-07,1069079,0,80.2313749258438,1069079,0,857736.780743462,211342.219256538
"34253","Wake",2021-10-10,1069079,6452,80.4542274118328,1069079,6452,853667.249872148,208959.750127852
"34254","Wake",2021-10-14,1069079,0,80.4542274118328,1069079,0,860119.249872148,208959.750127852
"34255","Wake",2021-10-17,1069079,5980,80.6607769881214,1069079,5980,856347.428016839,206751.571983161
"34256","Wake",2021-10-21,1069079,0,80.6607769881214,1069079,0,862327.428016839,206751.571983161
"34257","Wake",2021-10-24,1069079,4960,80.832095700227,1069079,4960,859198.96039103,204920.03960897
"34258","Wake",2021-10-28,1069079,0,80.832095700227,1069079,0,864158.96039103,204920.03960897
"34259","Wake",2021-10-31,1069079,4576,80.9901510281696,1069079,4576,861272.696710446,203230.303289554
"34260","Wake",2021-11-04,1069079,0,80.9901510281696,1069079,0,865848.696710446,203230.303289554
"34261","Wake",2021-11-07,1069079,4044,81.1298310426364,1069079,4044,863297.986412307,201737.013587693
"34262","Wake",2021-11-11,1069079,0,81.1298310426364,1069079,0,867341.986412307,201737.013587693
"34263","Wake",2021-11-14,1069079,4532,81.2863666078103,1069079,4532,864483.475267112,200063.524732888
"34264","Wake",2021-11-18,1069079,0,81.2863666078103,1069079,0,869015.475267112,200063.524732888
"34265","Wake",2021-11-21,1069079,5472,81.4753698321333,1069079,5472,865564.069047672,198042.930952328
"34266","Wake",2021-11-28,1069079,4884,81.6440634994566,1069079,4884,867955.537619356,196239.462380644
"34267","Wake",2021-12-05,1069079,8164,81.9260485731724,1069079,8164,867690.180825586,193224.819174414
"34268","Wake",2021-12-12,1069079,7456,82.1835792823376,1069079,7456,871151.387555822,190471.612444178
"34269","Warren",2020-03-08,19898,0,0,19898,0,0,19898
"34270","Warren",2020-03-12,19898,0,0,19898,0,0,19898
"34271","Warren",2020-03-22,19898,0,0,19898,0,0,19898
"34272","Warren",2020-03-26,19898,0,0,19898,0,0,19898
"34273","Warren",2020-03-29,19898,0,0,19898,0,0,19898
"34274","Warren",2020-04-02,19898,0,0,19898,0,0,19898
"34275","Warren",2020-04-05,19898,12,0.0603075685998593,19898,12,0,19886
"34276","Warren",2020-04-09,19898,0,0.0603075685998593,19898,0,12,19886
"34277","Warren",2020-04-12,19898,0,0.0603075685998593,19898,0,12,19886
"34278","Warren",2020-04-16,19898,0,0.0603075685998593,19898,0,12,19886
"34279","Warren",2020-04-19,19898,4,0.080410091466479,19898,4,12,19882
"34280","Warren",2020-04-23,19898,0,0.080410091466479,19898,0,16,19882
"34281","Warren",2020-04-26,19898,12,0.140717660066338,19898,12,16,19870
"34282","Warren",2020-04-30,19898,0,0.140717660066338,19898,0,28,19870
"34283","Warren",2020-05-03,19898,40,0.341742888732536,19898,40,28,19830
"34284","Warren",2020-05-07,19898,0,0.341742888732536,19898,0,68,19830
"34285","Warren",2020-05-10,19898,24,0.462358025932255,19898,24,68,19806
"34286","Warren",2020-05-14,19898,0,0.462358025932255,19898,0,92,19806
"34287","Warren",2020-05-17,19898,56,0.743793346064931,19898,56,92,19750
