"","COUNTY","DATE","Population","cdc_multiplier","cdc_case_vacc_obs_imm_up","N","I","R","S"
"31961","Surry",2021-06-29,71971,0,85.0356314734993,71971,0,61200.9943277922,10770.0056722078
"31962","Surry",2021-06-30,71971,0,85.0798866842514,71971,0,61232.8452455226,10738.1547544774
"31963","Surry",2021-07-01,71971,0,85.1209752326376,71971,0,61262.4170846816,10708.5829153184
"31964","Surry",2021-07-02,71971,0,85.1624414467353,71971,0,61292.2607336299,10678.7392663701
"31965","Surry",2021-07-03,71971,0,85.2042853265578,71971,0,61322.3761923769,10648.6238076231
"31966","Surry",2021-07-04,71971,60,85.3298737837646,71971,60,61352.7634609132,10558.2365390868
"31967","Surry",2021-07-05,71971,0,85.3724729950129,71971,0,61443.4225392407,10527.5774607593
"31968","Surry",2021-07-06,71971,0,85.4154498719727,71971,0,61474.3534273575,10496.6465726425
"31969","Surry",2021-07-07,71971,0,85.4588044146442,71971,0,61505.5561252636,10465.4438747364
"31970","Surry",2021-07-08,71971,0,85.50253662303,71971,0,61537.0306329609,10433.9693670391
"31971","Surry",2021-07-09,71971,0,85.5458708442348,71971,0,61568.2187053042,10402.7812946958
"31972","Surry",2021-07-10,71971,0,85.588807078271,71971,0,61599.1203423024,10371.8796576976
"31973","Surry",2021-07-11,71971,160,85.8536570895879,71971,160,61629.7355439473,10181.2644560527
"31974","Surry",2021-07-12,71971,0,85.8957973492642,71971,0,61820.0643102389,10150.9356897611
"31975","Surry",2021-07-13,71971,0,85.9375396217595,71971,0,61850.1066411765,10120.8933588235
"31976","Surry",2021-07-14,71971,0,85.9788839070748,71971,0,61879.8625367608,10091.1374632392
"31977","Surry",2021-07-15,71971,0,86.0198302052102,71971,0,61909.3319969918,10061.6680030082
"31978","Surry",2021-07-16,71971,0,86.0597311888134,71971,0,61938.0491339009,10032.9508660991
"31979","Surry",2021-07-17,71971,0,86.0985868578846,71971,0,61966.0139474881,10004.9860525119
"31980","Surry",2021-07-18,71971,280,86.5254428002174,71971,280,61993.2264377445,9697.7735622555
"31981","Surry",2021-07-19,71971,0,86.5622078402137,71971,0,62299.6866046802,9671.3133953198
"31982","Surry",2021-07-20,71971,0,86.5979275656778,71971,0,62325.394448294,9645.60555170601
"31983","Surry",2021-07-21,71971,0,86.6326019766099,71971,0,62350.3499685859,9620.65003141409
"31984","Surry",2021-07-22,71971,0,86.6662310730098,71971,0,62374.5531655559,9596.4468344441
"31985","Surry",2021-07-23,71971,0,86.7013214364038,71971,0,62399.8080509942,9571.1919490058
"31986","Surry",2021-07-24,71971,0,86.7378730667815,71971,0,62426.1146248933,9544.88537510669
"31987","Surry",2021-07-25,71971,468,87.4261478752024,71971,468,62453.4728872619,9049.5271127381
"31988","Surry",2021-07-26,71971,0,87.4656220395584,71971,0,62949.8828380906,9021.11716190939
"31989","Surry",2021-07-27,71971,0,87.5065574709095,71971,0,62979.3444773883,8991.65552261171
"31990","Surry",2021-07-28,71971,0,87.5489541692547,71971,0,63009.8578051543,8961.14219484569
"31991","Surry",2021-07-29,71971,0,87.5928121345842,71971,0,63041.4228213816,8929.5771786184
"31992","Surry",2021-07-30,71971,0,87.6396459626954,71971,0,63075.1295958115,8895.87040418851
"31993","Surry",2021-07-31,71971,0,87.6894556535769,71971,0,63110.9781284358,8860.02187156419
"31994","Surry",2021-08-01,71971,560,88.52033238284,71971,560,63148.9684192538,8262.0315807462
"31995","Surry",2021-08-02,71971,0,88.5760937992725,71971,0,63749.1004682744,8221.89953172561
"31996","Surry",2021-08-03,71971,0,88.6348310784752,71971,0,63791.3742754894,8179.6257245106
"31997","Surry",2021-08-04,71971,0,88.6965442204587,71971,0,63835.7898409063,8135.21015909369
"31998","Surry",2021-08-05,71971,0,88.761233225214,71971,0,63882.3471645188,8088.6528354812
"31999","Surry",2021-08-06,71971,0,88.8292486561664,71971,0,63931.2985503295,8039.7014496705
"32000","Surry",2021-08-07,71971,0,88.9005905133183,71971,0,63982.6439983403,7988.3560016597
"32001","Surry",2021-08-08,71971,848,90.1535111483088,71971,848,64036.3835085493,7086.6164914507
"32002","Surry",2021-08-09,71971,0,90.2315058578562,71971,0,64940.5170809577,7030.4829190423
"32003","Surry",2021-08-10,71971,0,90.3128269936033,71971,0,64999.0447155662,6971.9552844338
"32004","Surry",2021-08-11,71971,0,90.3974745555586,71971,0,65059.9664123811,6911.03358761891
"32005","Surry",2021-08-12,71971,0,90.4854485437136,71971,0,65123.2821713961,6847.71782860391
"32006","Surry",2021-08-13,71971,0,90.572427078747,71971,0,65185.881492845,6785.118507155
"32007","Surry",2021-08-14,71971,0,90.6585898156949,71971,0,65247.8936762538,6723.1063237462
"32008","Surry",2021-08-15,71971,1008,92.1444864982592,71971,1008,65309.3083776621,5653.69162233789
"32009","Surry",2021-08-16,71971,0,92.2289637425392,71971,0,66378.1074951429,5592.8925048571
"32010","Surry",2021-08-17,71971,0,92.3085336122844,71971,0,66435.3747260972,5535.6252739028
"32011","Surry",2021-08-18,71971,0,92.387323614953,71971,0,66492.0806789178,5478.9193210822
"32012","Surry",2021-08-19,71971,0,92.4653337505449,71971,0,66548.2253536047,5422.77464639529
"32013","Surry",2021-08-20,71971,0,92.5375515797116,71971,0,66600.2012474342,5370.7987525658
"32014","Surry",2021-08-21,71971,0,92.6088040244771,71971,0,66651.4823444564,5319.5176555436
"32015","Surry",2021-08-22,71971,1096,94.2015405176218,71971,1096,66701.7907259376,4173.20927406241
"32016","Surry",2021-08-23,71971,0,94.2694141169689,71971,0,67846.6400341237,4124.3599658763
"32017","Surry",2021-08-24,71971,0,94.2694141169689,71971,0,67846.6400341237,4124.3599658763
"32018","Surry",2021-08-25,71971,0,94.2694141169689,71971,0,67846.6400341237,4124.3599658763
"32019","Surry",2021-08-26,71971,0,94.2694141169689,71971,0,67846.6400341237,4124.3599658763
"32020","Surry",2021-08-27,71971,0,94.2694141169689,71971,0,67846.6400341237,4124.3599658763
"32021","Surry",2021-08-28,71971,0,94.2694141169689,71971,0,67846.6400341237,4124.3599658763
"32022","Surry",2021-08-29,71971,1324,96.1090439678811,71971,1324,67846.6400341237,2800.3599658763
"32023","Surry",2021-08-30,71971,0,96.1090439678811,71971,0,69170.6400341237,2800.3599658763
"32024","Surry",2021-08-31,71971,0,96.1090439678811,71971,0,69170.6400341237,2800.3599658763
"32025","Surry",2021-09-01,71971,0,96.1090439678811,71971,0,69170.6400341237,2800.3599658763
"32026","Surry",2021-09-02,71971,0,96.1090439678811,71971,0,69170.6400341237,2800.3599658763
"32027","Surry",2021-09-03,71971,0,96.1090439678811,71971,0,69170.6400341237,2800.3599658763
"32028","Surry",2021-09-04,71971,0,96.1090439678811,71971,0,69170.6400341237,2800.3599658763
"32029","Surry",2021-09-05,71971,1748,98.5377999946141,71971,1748,69170.6400341237,1052.35996587628
"32030","Surry",2021-09-06,71971,0,98.5377999946141,71971,0,70918.6400341237,1052.35996587628
"32031","Surry",2021-09-09,71971,0,98.5377999946141,71971,0,70918.6400341237,1052.35996587628
"32032","Surry",2021-09-12,71971,1516,100.644203962879,71971,1516,70918.6400341237,-463.640034123717
"32033","Surry",2021-09-16,71971,0,100.644203962879,71971,0,72434.6400341237,-463.640034123717
"32034","Surry",2021-09-19,71971,1564,102.817301460482,71971,1564,72434.6400341237,-2027.64003412372
"32035","Surry",2021-09-23,71971,0,102.817301460482,71971,0,73998.6400341237,-2027.64003412372
"32036","Surry",2021-09-26,71971,1364,104.71250925251,71971,1364,73998.6400341237,-3391.64003412369
"32037","Surry",2021-09-30,71971,0,104.71250925251,71971,0,75362.6400341237,-3391.64003412369
"32038","Surry",2021-10-03,71971,1260,106.463214397638,71971,1260,75362.6400341237,-4651.64003412369
"32039","Surry",2021-10-07,71971,0,106.463214397638,71971,0,76622.6400341237,-4651.64003412369
"32040","Surry",2021-10-10,71971,1100,107.991607778305,71971,1100,76622.6400341237,-5751.64003412367
"32041","Surry",2021-10-14,71971,0,107.991607778305,71971,0,77722.6400341237,-5751.64003412367
"32042","Surry",2021-10-17,71971,856,109.180975718169,71971,856,77722.6400341237,-6607.6400341237
"32043","Surry",2021-10-21,71971,0,109.180975718169,71971,0,78578.6400341237,-6607.6400341237
"32044","Surry",2021-10-24,71971,752,110.225841011135,71971,752,78578.6400341237,-7359.64003412367
"32045","Surry",2021-10-28,71971,0,110.225841011135,71971,0,79330.6400341237,-7359.64003412367
"32046","Surry",2021-10-31,71971,416,110.803851598732,71971,416,79330.6400341237,-7775.64003412369
"32047","Surry",2021-11-04,71971,0,110.803851598732,71971,0,79746.6400341237,-7775.64003412369
"32048","Surry",2021-11-07,71971,476,111.465229098003,71971,476,79746.6400341237,-8251.64003412373
"32049","Surry",2021-11-11,71971,0,111.465229098003,71971,0,80222.6400341237,-8251.64003412373
"32050","Surry",2021-11-14,71971,672,112.398938508738,71971,672,80222.6400341237,-8923.64003412367
"32051","Surry",2021-11-18,71971,0,112.398938508738,71971,0,80894.6400341237,-8923.64003412367
"32052","Surry",2021-11-21,71971,880,113.621653213272,71971,880,80894.6400341237,-9803.6400341237
"32053","Surry",2021-11-28,71971,732,114.638729535679,71971,732,81774.6400341237,-10535.6400341237
"32054","Surry",2021-12-05,71971,952,115.96148453422,71971,952,82506.6400341237,-11487.6400341237
"32055","Surry",2021-12-12,71971,1148,117.556571444226,71971,1148,83458.6400341237,-12635.6400341237
"32056","Swain",2020-03-29,14260,0,0,14260,0,0,14260
"32057","Swain",2020-04-02,14260,0,0,14260,0,0,14260
"32058","Swain",2020-04-05,14260,0,0,14260,0,0,14260
"32059","Swain",2020-04-09,14260,0,0,14260,0,0,14260
"32060","Swain",2020-04-12,14260,0,0,14260,0,0,14260
"32061","Swain",2020-04-16,14260,0,0,14260,0,0,14260
"32062","Swain",2020-04-19,14260,0,0,14260,0,0,14260
"32063","Swain",2020-04-23,14260,0,0,14260,0,0,14260
"32064","Swain",2020-04-26,14260,12,0.0841514726507714,14260,12,-1.77635683940025e-15,14248
"32065","Swain",2020-04-30,14260,0,0.0841514726507714,14260,0,12,14248
"32066","Swain",2020-05-03,14260,12,0.168302945301543,14260,12,12,14236
"32067","Swain",2020-05-07,14260,0,0.168302945301543,14260,0,24,14236
"32068","Swain",2020-05-10,14260,4,0.196353436185133,14260,4,24,14232
"32069","Swain",2020-05-14,14260,0,0.196353436185133,14260,0,28,14232
"32070","Swain",2020-05-17,14260,4,0.224403927068724,14260,4,28,14228
"32071","Swain",2020-05-21,14260,0,0.224403927068724,14260,0,32,14228
"32072","Swain",2020-05-24,14260,8,0.280504908835905,14260,8,32,14220
"32073","Swain",2020-05-28,14260,0,0.280504908835905,14260,0,40,14220
"32074","Swain",2020-05-31,14260,48,0.61711079943899,14260,48,40,14172
"32075","Swain",2020-06-04,14260,0,0.61711079943899,14260,0,88,14172
"32076","Swain",2020-06-07,14260,44,0.925666199158485,14260,44,88,14128
"32077","Swain",2020-06-11,14260,0,0.925666199158485,14260,0,132,14128
"32078","Swain",2020-06-14,14260,28,1.12201963534362,14260,28,132,14100
"32079","Swain",2020-06-18,14260,0,1.12201963534362,14260,0,160,14100
"32080","Swain",2020-06-21,14260,56,1.51472650771388,14260,56,160,14044
"32081","Swain",2020-06-25,14260,0,1.51472650771388,14260,0,216,14044
"32082","Swain",2020-06-28,14260,16,1.62692847124825,14260,16,216,14028
"32083","Swain",2020-07-02,14260,0,1.62692847124825,14260,0,232,14028
"32084","Swain",2020-07-05,14260,44,1.93548387096774,14260,44,232,13984
"32085","Swain",2020-07-09,14260,0,1.93548387096774,14260,0,276,13984
"32086","Swain",2020-07-12,14260,56,2.32819074333801,14260,56,276,13928
"32087","Swain",2020-07-16,14260,0,2.32819074333801,14260,0,332,13928
"32088","Swain",2020-07-19,14260,40,2.60869565217391,14260,40,332,13888
"32089","Swain",2020-07-23,14260,0,2.60869565217391,14260,0,372,13888
"32090","Swain",2020-07-26,14260,36,2.86115007012623,14260,36,372,13852
"32091","Swain",2020-07-30,14260,0,2.86115007012623,14260,0,408,13852
"32092","Swain",2020-08-02,14260,36,3.11360448807854,14260,36,408,13816
"32093","Swain",2020-08-06,14260,0,3.11360448807854,14260,0,444,13816
"32094","Swain",2020-08-09,14260,28,3.30995792426368,14260,28,444,13788
"32095","Swain",2020-08-13,14260,0,3.30995792426368,14260,0,472,13788
"32096","Swain",2020-08-16,14260,16,3.42215988779804,14260,16,472,13772
"32097","Swain",2020-08-20,14260,0,3.42215988779804,14260,0,488,13772
"32098","Swain",2020-08-23,14260,12,3.50631136044881,14260,12,488,13760
"32099","Swain",2020-08-27,14260,0,3.50631136044881,14260,0,500,13760
"32100","Swain",2020-08-30,14260,28,3.70266479663394,14260,28,500,13732
"32101","Swain",2020-09-03,14260,0,3.70266479663394,14260,0,528,13732
"32102","Swain",2020-09-06,14260,8,3.75876577840112,14260,8,528,13724
"32103","Swain",2020-09-10,14260,0,3.75876577840112,14260,0,536,13724
"32104","Swain",2020-09-13,14260,16,3.87096774193548,14260,16,536,13708
"32105","Swain",2020-09-17,14260,0,3.87096774193548,14260,0,552,13708
"32106","Swain",2020-09-20,14260,12,3.95511921458625,14260,12,552,13696
"32107","Swain",2020-09-24,14260,0,3.95511921458625,14260,0,564,13696
"32108","Swain",2020-09-27,14260,24,4.1234221598878,14260,24,564,13672
"32109","Swain",2020-10-01,14260,0,4.1234221598878,14260,0,588,13672
"32110","Swain",2020-10-04,14260,60,4.54417952314166,14260,60,588,13612
"32111","Swain",2020-10-08,14260,0,4.54417952314166,14260,0,648,13612
"32112","Swain",2020-10-11,14260,160,5.66619915848527,14260,160,648,13452
"32113","Swain",2020-10-15,14260,0,5.66619915848527,14260,0,808,13452
"32114","Swain",2020-10-18,14260,140,6.64796633941094,14260,140,808,13312
"32115","Swain",2020-10-22,14260,0,6.64796633941094,14260,0,948,13312
"32116","Swain",2020-10-25,14260,216,8.16269284712483,14260,216,948,13096
"32117","Swain",2020-10-29,14260,0,8.16269284712483,14260,0,1164,13096
"32118","Swain",2020-11-01,14260,48,8.49929873772791,14260,48,1164,13048
"32119","Swain",2020-11-05,14260,0,8.49929873772791,14260,0,1212,13048
"32120","Swain",2020-11-08,14260,80,9.06030855539972,14260,80,1212,12968
"32121","Swain",2020-11-12,14260,0,9.06030855539972,14260,0,1292,12968
"32122","Swain",2020-11-15,14260,96,9.73352033660589,14260,96,1292,12872
"32123","Swain",2020-11-19,14260,0,9.73352033660589,14260,0,1388,12872
"32124","Swain",2020-11-22,14260,108,10.4908835904628,14260,108,1388,12764
"32125","Swain",2020-11-26,14260,0,10.4908835904628,14260,0,1496,12764
"32126","Swain",2020-11-29,14260,152,11.5568022440393,14260,152,1496,12612
"32127","Swain",2020-12-03,14260,0,11.5568022440393,14260,0,1648,12612
"32128","Swain",2020-12-06,14260,172,12.7629733520337,14260,172,1648,12440
"32129","Swain",2020-12-10,14260,0,12.7629733520337,14260,0,1820,12440
"32130","Swain",2020-12-13,14260,212,14.249649368864,14260,212,1820,12228
"32131","Swain",2020-12-16,14260,0,14.249649368864,14260,0,2032,12228
"32132","Swain",2020-12-17,14260,0,14.249649368864,14260,0,2032,12228
"32133","Swain",2020-12-18,14260,0,14.249649368864,14260,0,2032,12228
"32134","Swain",2020-12-19,14260,0,14.249649368864,14260,0,2032,12228
"32135","Swain",2020-12-20,14260,312,16.437587657784,14260,312,2032,11916
"32136","Swain",2020-12-21,14260,0,16.437587657784,14260,0,2344,11916
"32137","Swain",2020-12-22,14260,0,16.437587657784,14260,0,2344,11916
"32138","Swain",2020-12-23,14260,0,16.437587657784,14260,0,2344,11916
"32139","Swain",2020-12-24,14260,0,16.437587657784,14260,0,2344,11916
"32140","Swain",2020-12-25,14260,0,16.437587657784,14260,0,2344,11916
"32141","Swain",2020-12-26,14260,0,16.437587657784,14260,0,2344,11916
"32142","Swain",2020-12-27,14260,284,18.4291725105189,14260,284,2344,11632
"32143","Swain",2020-12-28,14260,0,18.4291725105189,14260,0,2628,11632
"32144","Swain",2020-12-29,14260,0,18.4291725105189,14260,0,2628,11632
"32145","Swain",2020-12-30,14260,0,18.4303225806452,14260,0,2628.164,11631.836
"32146","Swain",2020-12-31,14260,0,18.4314726507714,14260,0,2628.328,11631.672
"32147","Swain",2021-01-01,14260,0,18.4328417818735,14260,0,2628.52323809516,11631.4767619048
"32148","Swain",2021-01-02,14260,0,18.4343673850996,14260,0,2628.7407891152,11631.2592108848
"32149","Swain",2021-01-03,14260,404,21.269180334124,14260,404,2628.98511564608,11227.0148843539
"32150","Swain",2021-01-04,14260,0,21.2710814704557,14260,0,3033.25621768698,11226.743782313
"32151","Swain",2021-01-05,14260,0,21.2731703733373,14260,0,3033.5540952379,11226.4459047621
"32152","Swain",2021-01-06,14260,0,21.2754470427689,14260,0,3033.87874829884,11226.1212517012
"32153","Swain",2021-01-07,14260,0,21.2779114787561,14260,0,3034.23017687062,11225.7698231294
"32154","Swain",2021-01-08,14260,0,21.3005121599826,14260,0,3037.45303401352,11222.5469659865
"32155","Swain",2021-01-09,14260,0,21.3432490864484,14260,0,3043.54731972754,11216.4526802725
"32156","Swain",2021-01-10,14260,468,24.6880296915163,14260,468,3052.51303401022,10739.4869659898
"32157","Swain",2021-01-11,14260,0,24.7710391084548,14260,0,3532.35017686566,10727.6498231343
"32158","Swain",2021-01-12,14260,0,24.8741847706442,14260,0,3547.05874829386,10712.9412517061
"32159","Swain",2021-01-13,14260,0,24.9974666780843,14260,0,3564.63874829482,10695.3612517052
"32160","Swain",2021-01-14,14260,0,25.1408848307752,14260,0,3585.09017686854,10674.9098231315
"32161","Swain",2021-01-15,14260,0,25.2873026685861,14260,0,3605.96936054038,10654.0306394596
"32162","Swain",2021-01-16,14260,0,25.4367201915738,14260,0,3627.27629931842,10632.7237006816
"32163","Swain",2021-01-17,14260,412,28.4783379606905,14260,412,3649.01099319446,10198.9890068055
"32164","Swain",2021-01-18,14260,0,28.6337548539741,14260,0,4083.1734421767,10176.8265578233
"32165","Swain",2021-01-19,14260,0,28.7921714323769,14260,0,4105.76364625694,10154.2363537431
"32166","Swain",2021-01-20,14260,0,28.9535876959572,14260,0,4128.7816054435,10131.2183945565
"32167","Swain",2021-01-21,14260,0,29.1180036446568,14260,0,4152.22731972806,10107.7726802719
"32168","Swain",2021-01-22,14260,0,29.2815981147112,14260,0,4175.55589115782,10084.4441088422
"32169","Swain",2021-01-23,14260,0,29.4443711061205,14260,0,4198.76731973278,10061.2326802672
"32170","Swain",2021-01-24,14260,232,31.2332510900753,14260,232,4221.86160544474,9806.13839455526
"32171","Swain",2021-01-25,14260,0,31.3943811241367,14260,0,4476.8387483019,9783.1612516981
"32172","Swain",2021-01-26,14260,0,31.554689679553,14260,0,4499.69874830426,9760.30125169574
"32173","Swain",2021-01-27,14260,0,31.7141767562666,14260,0,4522.44160544362,9737.55839455638
"32174","Swain",2021-01-28,14260,0,31.8728423543351,14260,0,4545.06731972818,9714.93268027182
"32175","Swain",2021-01-29,14260,0,32.0722842067982,14260,0,4573.50772788942,9686.49227211058
"32176","Swain",2021-01-30,14260,0,32.312502313656,14260,0,4607.76282992734,9652.23717007266
"32177","Swain",2021-01-31,14260,152,33.6594153284857,14260,152,4647.83262584206,9460.16737415794
"32178","Swain",2021-02-01,14260,0,33.9811859441912,14260,0,4845.71711564166,9414.28288435834
"32179","Swain",2021-02-02,14260,0,34.3437328142879,14260,0,4897.41629931746,9362.58370068254
"32180","Swain",2021-02-03,14260,0,34.7470559387844,14260,0,4954.93017687066,9305.06982312934
"32181","Swain",2021-02-04,14260,0,35.1911553176722,14260,0,5018.25874830006,9241.74125169994
"32182","Swain",2021-02-05,14260,0,35.5910522750509,14260,0,5075.28405442226,9184.71594557774
"32183","Swain",2021-02-06,14260,0,35.9467468109121,14260,0,5126.00609523606,9133.99390476394
"32184","Swain",2021-02-07,14260,84,36.8472992338686,14260,84,5170.42487074966,9005.57512925034
"32185","Swain",2021-02-08,14260,0,37.1145889267522,14260,0,5292.54038095486,8967.45961904514
"32186","Swain",2021-02-09,14260,0,37.3376761981182,14260,0,5324.35262585166,8935.64737414834
"32187","Swain",2021-02-10,14260,0,37.5165610479752,14260,0,5349.86160544126,8910.13839455874
"32188","Swain",2021-02-11,14260,0,37.6512434763721,14260,0,5369.06731973066,8890.93268026934
"32189","Swain",2021-02-12,14260,0,37.8177002413791,14260,0,5392.80405442066,8867.19594557934
"32190","Swain",2021-02-13,14260,0,38.0159313430537,14260,0,5421.07180951946,8838.92819048054
"32191","Swain",2021-02-14,14260,64,38.6947446355418,14260,64,5453.87058502826,8742.12941497174
"32192","Swain",2021-02-15,14260,0,38.95652441056,14260,0,5555.20038094586,8704.79961905414
"32193","Swain",2021-02-16,14260,0,39.2500785222459,14260,0,5597.06119727226,8662.93880272774
"32194","Swain",2021-02-17,14260,0,39.5754069706077,14260,0,5643.45303400866,8616.54696599134
"32195","Swain",2021-02-18,14260,0,39.9325097556372,14260,0,5694.37589115386,8565.62410884614
"32196","Swain",2021-02-19,14260,0,40.2823251376217,14260,0,5744.25956462486,8515.74043537514
"32197","Swain",2021-02-20,14260,0,40.624853116553,14260,0,5793.10405442046,8466.89594557954
"32198","Swain",2021-02-21,14260,44,41.2686490921589,14260,44,5840.90936054186,8375.09063945814
"32199","Swain",2021-02-22,14260,0,41.5966022650004,14260,0,5931.67548298906,8328.32451701094
"32200","Swain",2021-02-23,14260,0,41.9172680347886,14260,0,5977.40242176086,8282.59757823914
"32201","Swain",2021-02-24,14260,0,42.2306464015895,14260,0,6022.09017686666,8237.90982313334
"32202","Swain",2021-02-25,14260,0,42.536737365337,14260,0,6065.73874829706,8194.26125170294
"32203","Swain",2021-02-26,14260,0,42.8068950778181,14260,0,6104.26323809686,8155.73676190314
"32204","Swain",2021-02-27,14260,0,43.0411195389668,14260,0,6137.66364625666,8122.33635374334
"32205","Swain",2021-02-28,14260,80,43.8004205665123,14260,80,6165.93997278466,8014.06002721534
"32206","Swain",2021-03-01,14260,0,43.9627785251112,14260,0,6269.09221768086,7990.90778231914
"32207","Swain",2021-03-02,14260,0,44.0892032324436,14260,0,6287.12038094646,7972.87961905354
"32208","Swain",2021-03-03,14260,0,44.1796946884954,14260,0,6300.02446257944,7959.97553742056
"32209","Swain",2021-03-04,14260,0,44.2342528932607,14260,0,6307.80446257898,7952.19553742102
"32210","Swain",2021-03-05,14260,0,44.3315136769578,14260,0,6321.67385033418,7938.32614966582
"32211","Swain",2021-03-06,14260,0,44.4714770395693,14260,0,6341.63262584258,7918.36737415742
"32212","Swain",2021-03-07,14260,24,44.8224459264459,14260,24,6367.68078911118,7868.31921088882
"32213","Swain",2021-03-08,14260,0,45.0478144469353,14260,0,6423.81834013298,7836.18165986702
"32214","Swain",2021-03-09,14260,0,45.3158855463308,14260,0,6462.04527890678,7797.95472109322
"32215","Swain",2021-03-10,14260,0,45.6266592246408,14260,0,6506.36160543378,7753.63839456622
"32216","Swain",2021-03-11,14260,0,45.9801354819227,14260,0,6556.76731972218,7703.23268027782
"32217","Swain",2021-03-12,14260,0,46.3382290875244,14260,0,6607.83146788098,7652.16853211902
"32218","Swain",2021-03-13,14260,0,46.7009400415034,14260,0,6659.55404991838,7600.44595008162
"32219","Swain",2021-03-14,14260,4,47.0963188347432,14260,4,6711.93506583438,7544.06493416562
"32220","Swain",2021-03-15,14260,0,47.4682644854192,14260,0,6768.97451562078,7491.02548437922
"32221","Swain",2021-03-16,14260,0,47.8448274844725,14260,0,6822.67239928578,7437.32760071422
"32222","Swain",2021-03-17,14260,0,48.2260078319031,14260,0,6877.02871682938,7382.97128317062
"32223","Swain",2021-03-18,14260,0,48.6118055276534,14260,0,6932.04346824338,7327.95653175662
"32224","Swain",2021-03-19,14260,0,48.9847068534234,14260,0,6985.21919729818,7274.78080270182
"32225","Swain",2021-03-20,14260,0,49.3447118092166,14260,0,7036.55590399428,7223.44409600572
"32226","Swain",2021-03-21,14260,44,50.0003757947488,14260,44,7086.05358833118,7129.94641166882
"32227","Swain",2021-03-22,14260,0,50.3345880105847,14260,0,7177.71225030938,7082.28774969062
"32228","Swain",2021-03-23,14260,0,50.6559038563827,14260,0,7223.53188992018,7036.46811007982
"32229","Swain",2021-03-24,14260,0,50.9643233322039,14260,0,7267.51250717228,6992.48749282772
"32230","Swain",2021-03-25,14260,0,51.2598464380447,14260,0,7309.65410206518,6950.34589793482
"32231","Swain",2021-03-26,14260,0,51.5526288397179,14260,0,7351.40487254378,6908.59512745622
"32232","Swain",2021-03-27,14260,0,51.8426705371527,14260,0,7392.76481859798,6867.23518140202
"32233","Swain",2021-03-28,14260,20,52.2702239848295,14260,20,7433.73394023668,6806.26605976332
"32234","Swain",2021-03-29,14260,0,52.5547842739073,14260,0,7494.31223745918,6765.68776254082
"32235","Swain",2021-03-30,14260,0,52.8366038588091,14260,0,7534.49971026618,6725.50028973382
"32236","Swain",2021-03-31,14260,0,53.1156827394725,14260,0,7574.29635864878,6685.70364135122
"32237","Swain",2021-04-01,14260,0,53.3920209159599,14260,0,7613.70218261588,6646.29781738412
"32238","Swain",2021-04-02,14260,0,53.6642343902895,14260,0,7652.51982405528,6607.48017594472
"32239","Swain",2021-04-03,14260,0,53.9323231624529,14260,0,7690.74928296578,6569.25071703422
"32240","Swain",2021-04-04,14260,28,54.3926406685861,14260,28,7728.39055934038,6503.60944065962
"32241","Swain",2021-04-05,14260,0,54.652480036368,14260,0,7793.44365318608,6466.55634681392
"32242","Swain",2021-04-06,14260,0,54.9081947019921,14260,0,7829.90856450408,6430.09143549592
"32243","Swain",2021-04-07,14260,0,55.1597846654501,14260,0,7865.78529329318,6394.21470670682
"32244","Swain",2021-04-08,14260,0,55.4072499266976,14260,0,7901.07383954708,6358.92616045292
"32245","Swain",2021-04-09,14260,0,55.6497694826611,14260,0,7935.65712822748,6324.34287177252
"32246","Swain",2021-04-10,14260,0,55.8873433333407,14260,0,7969.53515933438,6290.46484066562
"32247","Swain",2021-04-11,14260,16,56.2321734422706,14260,16,8002.70793286778,6241.29206713222
"32248","Swain",2021-04-12,14260,0,56.4598558823905,14260,0,8051.17544882888,6208.82455117112
"32249","Swain",2021-04-13,14260,0,56.6825926172264,14260,0,8082.93770721648,6177.06229278352
"32250","Swain",2021-04-14,14260,0,56.9003836467207,14260,0,8113.99470802238,6146.00529197762
"32251","Swain",2021-04-15,14260,0,57.1132289709311,14260,0,8144.34645125478,6115.65354874522
"32252","Swain",2021-04-16,14260,0,57.319784880152,14260,0,8173.80132390968,6086.19867609032
"32253","Swain",2021-04-17,14260,0,57.5200513743799,14260,0,8202.35932598658,6057.64067401342
"32254","Swain",2021-04-18,14260,16,57.8262304172018,14260,16,8230.02045749298,6013.97954250702
"32255","Swain",2021-04-19,14260,0,58.0139180815048,14260,0,8272.78471842258,5987.21528157742
"32256","Swain",2021-04-20,14260,0,58.1953163308098,14260,0,8298.65210877348,5961.34789122652
"32257","Swain",2021-04-21,14260,0,58.3704251651219,14260,0,8323.62262854638,5936.37737145362
"32258","Swain",2021-04-22,14260,0,58.5392445844444,14260,0,8347.69627774178,5912.30372225822
"32259","Swain",2021-04-23,14260,0,58.7031373401906,14260,0,8371.06738471118,5888.93261528882
"32260","Swain",2021-04-24,14260,0,58.8621034324129,14260,0,8393.73594946208,5866.26405053792
"32261","Swain",2021-04-25,14260,8,59.0722438428175,14260,8,8415.70197198578,5836.29802801422
"32262","Swain",2021-04-26,14260,0,59.2213566079311,14260,0,8444.96545229098,5815.03454770902
"32263","Swain",2021-04-27,14260,0,59.3655427094683,14260,0,8465.52639037018,5794.47360962982
"32264","Swain",2021-04-28,14260,0,59.5048021474816,14260,0,8485.38478623088,5774.61521376912
"32265","Swain",2021-04-29,14260,0,59.6391349219136,14260,0,8504.54063986488,5755.45936013512
