"","COUNTY","DATE","Population","death_est_total_inf","death_inf_vacc_obs_imm_up","N","I","R","S"
"20730","Macon",2021-06-11,34813,0,67.0052003747767,34813,0,23326.520406471,11486.479593529
"20731","Macon",2021-06-12,34813,0,67.0912457893902,34813,0,23356.4753966604,11456.5246033396
"20732","Macon",2021-06-13,34813,0,67.1699303256715,34813,0,23383.867844276,11429.132155724
"20733","Macon",2021-06-14,34813,0,67.241253983599,34813,0,23408.6977493103,11404.3022506897
"20734","Macon",2021-06-15,34813,0,67.3052167631942,34813,0,23430.9651117708,11382.0348882292
"20735","Macon",2021-06-16,34813,0,67.3618186644337,34813,0,23450.6699316493,11362.3300683507
"20736","Macon",2021-06-17,34813,0,67.4110596873174,34813,0,23467.8122089458,11345.1877910542
"20737","Macon",2021-06-18,34813,0,67.4628279259492,34813,0,23485.8342858607,11327.1657141393
"20738","Macon",2021-06-19,34813,0,67.5171233803071,34813,0,23504.7361623863,11308.2638376137
"20739","Macon",2021-06-20,34813,153.846153846154,68.0158676137582,34813,153.846153846154,23524.5178385315,11134.6360076223
"20740","Macon",2021-06-21,34813,0,68.0752174995903,34813,0,23699.0254681324,11113.9745318676
"20741","Macon",2021-06-22,34813,0,68.1370946011483,34813,0,23720.5667434978,11092.4332565022
"20742","Macon",2021-06-23,34813,0,68.2014989184579,34813,0,23742.9878184828,11070.0121815172
"20743","Macon",2021-06-24,34813,0,68.2684304514901,34813,0,23766.2886930773,11046.7113069227
"20744","Macon",2021-06-25,34813,0,68.3335306768496,34813,0,23788.9520345317,11024.0479654683
"20745","Macon",2021-06-26,34813,0,68.3967995945344,34813,0,23810.9778428453,11002.0221571547
"20746","Macon",2021-06-27,34813,0,68.4582372045465,34813,0,23832.3661180188,10980.6338819812
"20747","Macon",2021-06-28,34813,0,68.5178435068838,34813,0,23853.1168600515,10959.8831399485
"20748","Macon",2021-06-29,34813,0,68.5756185015484,34813,0,23873.2300689441,10939.7699310559
"20749","Macon",2021-06-30,34813,0,68.6315621885404,34813,0,23892.7057446966,10920.2942553034
"20750","Macon",2021-07-01,34813,0,68.6856745678576,34813,0,23911.5438873083,10901.4561126917
"20751","Macon",2021-07-02,34813,0,68.7393705672911,34813,0,23930.2370755911,10882.7629244089
"20752","Macon",2021-07-03,34813,0,68.7926501868424,34813,0,23948.7853095455,10864.2146904545
