"","COUNTY","DATE","Population","cdc_multiplier","cdc_case_vacc_obs_imm_lower","N","I","R","S"
"17199","Hoke",2020-10-08,53957,0,9.77074336972033,53957,0,5272,48685
"17200","Hoke",2020-10-11,53957,284,10.2970884222622,53957,284,5272,48401
"17201","Hoke",2020-10-15,53957,0,10.2970884222622,53957,0,5556,48401
"17202","Hoke",2020-10-18,53957,316,10.8827399595975,53957,316,5556,48085
"17203","Hoke",2020-10-22,53957,0,10.8827399595975,53957,0,5872,48085
"17204","Hoke",2020-10-25,53957,284,11.4090850121393,53957,284,5872,47801
"17205","Hoke",2020-10-29,53957,0,11.4090850121393,53957,0,6156,47801
"17206","Hoke",2020-11-01,53957,256,11.8835368904869,53957,256,6156,47545
"17207","Hoke",2020-11-05,53957,0,11.8835368904869,53957,0,6412,47545
"17208","Hoke",2020-11-08,53957,312,12.461775117223,53957,312,6412,47233
"17209","Hoke",2020-11-12,53957,0,12.461775117223,53957,0,6724,47233
"17210","Hoke",2020-11-15,53957,440,13.2772392831329,53957,440,6724,46793
"17211","Hoke",2020-11-19,53957,0,13.2772392831329,53957,0,7164,46793
"17212","Hoke",2020-11-22,53957,412,14.0408102748485,53957,412,7164,46381
"17213","Hoke",2020-11-26,53957,0,14.0408102748485,53957,0,7576,46381
"17214","Hoke",2020-11-29,53957,408,14.7969679559649,53957,408,7576,45973
"17215","Hoke",2020-12-03,53957,0,14.7969679559649,53957,0,7984,45973
"17216","Hoke",2020-12-06,53957,732,16.153603795615,53957,732,7984,45241
"17217","Hoke",2020-12-10,53957,0,16.153603795615,53957,0,8716,45241
"17218","Hoke",2020-12-13,53957,816,17.6659191578479,53957,816,8716,44425
"17219","Hoke",2020-12-16,53957,0,17.6659191578479,53957,0,9532,44425
"17220","Hoke",2020-12-17,53957,0,17.6659191578479,53957,0,9532,44425
"17221","Hoke",2020-12-18,53957,0,17.6659191578479,53957,0,9532,44425
"17222","Hoke",2020-12-19,53957,0,17.6659191578479,53957,0,9532,44425
"17223","Hoke",2020-12-20,53957,852,19.2449543154734,53957,852,9532,43573
"17224","Hoke",2020-12-21,53957,0,19.2449543154734,53957,0,10384,43573
"17225","Hoke",2020-12-22,53957,0,19.2449543154734,53957,0,10384,43573
"17226","Hoke",2020-12-23,53957,0,19.2449543154734,53957,0,10384,43573
"17227","Hoke",2020-12-24,53957,0,19.2449543154734,53957,0,10384,43573
"17228","Hoke",2020-12-25,53957,0,19.2449543154734,53957,0,10384,43573
"17229","Hoke",2020-12-26,53957,0,19.2449543154734,53957,0,10384,43573
"17230","Hoke",2020-12-27,53957,592,20.3421242841522,53957,592,10384,42981
"17231","Hoke",2020-12-28,53957,0,20.3421242841522,53957,0,10976,42981
"17232","Hoke",2020-12-29,53957,0,20.3421242841522,53957,0,10976,42981
"17233","Hoke",2020-12-30,53957,0,20.3421242841522,53957,0,10976,42981
"17234","Hoke",2020-12-31,53957,0,20.3421242841522,53957,0,10976,42981
"17235","Hoke",2021-01-01,53957,0,20.3421242841522,53957,0,10976,42981
"17236","Hoke",2021-01-02,53957,0,20.3421242841522,53957,0,10976,42981
"17237","Hoke",2021-01-03,53957,936,22.0768389643605,53957,936,10976,42045
"17238","Hoke",2021-01-04,53957,0,22.0768389643605,53957,0,11912,42045
"17239","Hoke",2021-01-05,53957,0,22.0768389643605,53957,0,11912,42045
"17240","Hoke",2021-01-06,53957,0,22.0768389643605,53957,0,11912,42045
"17241","Hoke",2021-01-07,53957,0,22.0768389643605,53957,0,11912,42045
"17242","Hoke",2021-01-08,53957,0,22.0768389643605,53957,0,11912,42045
"17243","Hoke",2021-01-09,53957,0,22.0768389643605,53957,0,11912,42045
"17244","Hoke",2021-01-10,53957,1060,24.0413662731434,53957,1060,11912,40985
"17245","Hoke",2021-01-11,53957,0,24.0413662731434,53957,0,12972,40985
"17246","Hoke",2021-01-12,53957,0,24.0413662731434,53957,0,12972,40985
"17247","Hoke",2021-01-13,53957,0,24.0413662731434,53957,0,12972,40985
"17248","Hoke",2021-01-14,53957,0,24.0413662731434,53957,0,12972,40985
"17249","Hoke",2021-01-15,53957,0,24.0413662731434,53957,0,12972,40985
"17250","Hoke",2021-01-16,53957,0,24.0413662731434,53957,0,12972,40985
"17251","Hoke",2021-01-17,53957,800,25.5240283929796,53957,800,12972,40185
"17252","Hoke",2021-01-18,53957,0,25.5240283929796,53957,0,13772,40185
"17253","Hoke",2021-01-19,53957,0,25.5240283929796,53957,0,13772,40185
"17254","Hoke",2021-01-20,53957,0,25.5240283929796,53957,0,13772,40185
"17255","Hoke",2021-01-21,53957,0,25.5240283929796,53957,0,13772,40185
"17256","Hoke",2021-01-22,53957,0,25.5240283929796,53957,0,13772,40185
"17257","Hoke",2021-01-23,53957,0,25.5240283929796,53957,0,13772,40185
"17258","Hoke",2021-01-24,53957,700,26.8213577478362,53957,700,13772,39485
"17259","Hoke",2021-01-25,53957,0,26.8213577478362,53957,0,14472,39485
"17260","Hoke",2021-01-26,53957,0,26.8213577478362,53957,0,14472,39485
"17261","Hoke",2021-01-27,53957,0,26.8213577478362,53957,0,14472,39485
"17262","Hoke",2021-01-28,53957,0,26.8213577478362,53957,0,14472,39485
"17263","Hoke",2021-01-29,53957,0,26.8213577478362,53957,0,14472,39485
"17264","Hoke",2021-01-30,53957,0,26.8213577478362,53957,0,14472,39485
"17265","Hoke",2021-01-31,53957,600,27.9333543377134,53957,600,14472,38885
"17266","Hoke",2021-02-01,53957,0,27.9333543377134,53957,0,15072,38885
"17267","Hoke",2021-02-02,53957,0,27.9333543377134,53957,0,15072,38885
"17268","Hoke",2021-02-03,53957,0,27.9333543377134,53957,0,15072,38885
"17269","Hoke",2021-02-04,53957,0,27.9333543377134,53957,0,15072,38885
"17270","Hoke",2021-02-05,53957,0,27.9333543377134,53957,0,15072,38885
"17271","Hoke",2021-02-06,53957,0,27.9333543377134,53957,0,15072,38885
"17272","Hoke",2021-02-07,53957,560,28.9712178215987,53957,560,15072,38325
"17273","Hoke",2021-02-08,53957,0,28.9712178215987,53957,0,15632,38325
"17274","Hoke",2021-02-09,53957,0,28.9712178215987,53957,0,15632,38325
"17275","Hoke",2021-02-10,53957,0,28.9712178215987,53957,0,15632,38325
"17276","Hoke",2021-02-11,53957,0,28.9712178215987,53957,0,15632,38325
"17277","Hoke",2021-02-12,53957,0,28.9712178215987,53957,0,15632,38325
"17278","Hoke",2021-02-13,53957,0,28.9712178215987,53957,0,15632,38325
"17279","Hoke",2021-02-14,53957,388,29.6903089497192,53957,388,15632,37937
"17280","Hoke",2021-02-15,53957,0,29.6903089497192,53957,0,16020,37937
"17281","Hoke",2021-02-16,53957,0,29.6903089497192,53957,0,16020,37937
"17282","Hoke",2021-02-17,53957,0,29.6903089497192,53957,0,16020,37937
"17283","Hoke",2021-02-18,53957,0,29.6903089497192,53957,0,16020,37937
"17284","Hoke",2021-02-19,53957,0,29.6903089497192,53957,0,16020,37937
"17285","Hoke",2021-02-20,53957,0,29.6903089497192,53957,0,16020,37937
"17286","Hoke",2021-02-21,53957,260,30.172174138666,53957,260,16020,37677
"17287","Hoke",2021-02-22,53957,0,30.172174138666,53957,0,16280,37677
"17288","Hoke",2021-02-23,53957,0,30.172174138666,53957,0,16280,37677
"17289","Hoke",2021-02-24,53957,0,30.172174138666,53957,0,16280,37677
"17290","Hoke",2021-02-25,53957,0,30.172174138666,53957,0,16280,37677
"17291","Hoke",2021-02-26,53957,0,30.172174138666,53957,0,16280,37677
"17292","Hoke",2021-02-27,53957,0,30.172174138666,53957,0,16280,37677
"17293","Hoke",2021-02-28,53957,232,30.6021461534185,53957,232,16280,37445
"17294","Hoke",2021-03-01,53957,0,30.6021461534185,53957,0,16512,37445
"17295","Hoke",2021-03-02,53957,0,30.6021461534185,53957,0,16512,37445
"17296","Hoke",2021-03-03,53957,0,30.6021461534185,53957,0,16512,37445
"17297","Hoke",2021-03-04,53957,0,30.6021461534185,53957,0,16512,37445
"17298","Hoke",2021-03-05,53957,0,30.6021461534185,53957,0,16512,37445
"17299","Hoke",2021-03-06,53957,0,30.6021461534185,53957,0,16512,37445
"17300","Hoke",2021-03-07,53957,240,31.0469447893693,53957,240,16512,37205
"17301","Hoke",2021-03-08,53957,0,31.0469447893693,53957,0,16752,37205
"17302","Hoke",2021-03-09,53957,0,31.0469447893693,53957,0,16752,37205
"17303","Hoke",2021-03-10,53957,0,31.0469447893693,53957,0,16752,37205
"17304","Hoke",2021-03-11,53957,0,31.0469447893693,53957,0,16752,37205
"17305","Hoke",2021-03-12,53957,0,31.0469447893693,53957,0,16752,37205
"17306","Hoke",2021-03-13,53957,0,31.0469447893693,53957,0,16752,37205
"17307","Hoke",2021-03-14,53957,196,31.4101970087292,53957,196,16752,37009
"17308","Hoke",2021-03-15,53957,0,31.4101970087292,53957,0,16948,37009
"17309","Hoke",2021-03-16,53957,0,31.4101970087292,53957,0,16948,37009
"17310","Hoke",2021-03-17,53957,0,31.4101970087292,53957,0,16948,37009
"17311","Hoke",2021-03-18,53957,0,31.4101970087292,53957,0,16948,37009
"17312","Hoke",2021-03-19,53957,0,31.4101970087292,53957,0,16948,37009
"17313","Hoke",2021-03-20,53957,0,31.4101970087292,53957,0,16948,37009
"17314","Hoke",2021-03-21,53957,208,31.7956891598866,53957,208,16948,36801
"17315","Hoke",2021-03-22,53957,0,31.7956891598866,53957,0,17156,36801
"17316","Hoke",2021-03-23,53957,0,31.7956891598866,53957,0,17156,36801
"17317","Hoke",2021-03-24,53957,0,31.7956891598866,53957,0,17156,36801
"17318","Hoke",2021-03-25,53957,0,31.7956891598866,53957,0,17156,36801
"17319","Hoke",2021-03-26,53957,0,31.7956891598866,53957,0,17156,36801
"17320","Hoke",2021-03-27,53957,0,31.7956891598866,53957,0,17156,36801
"17321","Hoke",2021-03-28,53957,204,32.1737680004448,53957,204,17156,36597
"17322","Hoke",2021-03-29,53957,0,32.1737680004448,53957,0,17360,36597
"17323","Hoke",2021-03-30,53957,0,32.1737680004448,53957,0,17360,36597
"17324","Hoke",2021-03-31,53957,0,32.1737680004448,53957,0,17360,36597
"17325","Hoke",2021-04-01,53957,0,32.1737680004448,53957,0,17360,36597
"17326","Hoke",2021-04-02,53957,0,32.1737680004448,53957,0,17360,36597
"17327","Hoke",2021-04-03,53957,0,32.1737680004448,53957,0,17360,36597
"17328","Hoke",2021-04-04,53957,176,32.4999536668088,53957,176,17360,36421
"17329","Hoke",2021-04-05,53957,0,32.4999536668088,53957,0,17536,36421
"17330","Hoke",2021-04-06,53957,0,32.4999536668088,53957,0,17536,36421
"17331","Hoke",2021-04-07,53957,0,32.4999536668088,53957,0,17536,36421
"17332","Hoke",2021-04-08,53957,0,32.4999536668088,53957,0,17536,36421
"17333","Hoke",2021-04-09,53957,0,32.4999536668088,53957,0,17536,36421
"17334","Hoke",2021-04-10,53957,0,32.4999536668088,53957,0,17536,36421
"17335","Hoke",2021-04-11,53957,232,32.9299256815612,53957,232,17536,36189
"17336","Hoke",2021-04-12,53957,0,32.9299256815612,53957,0,17768,36189
"17337","Hoke",2021-04-13,53957,0,32.9299256815612,53957,0,17768,36189
"17338","Hoke",2021-04-14,53957,0,32.9299256815612,53957,0,17768,36189
"17339","Hoke",2021-04-15,53957,0,32.9299256815612,53957,0,17768,36189
"17340","Hoke",2021-04-16,53957,0,32.9299256815612,53957,0,17768,36189
"17341","Hoke",2021-04-17,53957,0,32.9299256815612,53957,0,17768,36189
"17342","Hoke",2021-04-18,53957,268,33.4266174917064,53957,268,17768,35921
"17343","Hoke",2021-04-19,53957,0,33.4266174917064,53957,0,18036,35921
"17344","Hoke",2021-04-20,53957,0,33.4266174917064,53957,0,18036,35921
"17345","Hoke",2021-04-21,53957,0,33.4266174917064,53957,0,18036,35921
"17346","Hoke",2021-04-22,53957,0,33.4266174917064,53957,0,18036,35921
"17347","Hoke",2021-04-23,53957,0,33.4266174917064,53957,0,18036,35921
"17348","Hoke",2021-04-24,53957,0,33.4266174917064,53957,0,18036,35921
"17349","Hoke",2021-04-25,53957,236,33.864002817058,53957,236,18036,35685
"17350","Hoke",2021-04-26,53957,0,33.864002817058,53957,0,18272,35685
"17351","Hoke",2021-04-27,53957,0,33.864002817058,53957,0,18272,35685
"17352","Hoke",2021-04-28,53957,0,33.864002817058,53957,0,18272,35685
"17353","Hoke",2021-04-29,53957,0,33.864002817058,53957,0,18272,35685
"17354","Hoke",2021-04-30,53957,0,33.864002817058,53957,0,18272,35685
"17355","Hoke",2021-05-01,53957,0,33.864002817058,53957,0,18272,35685
"17356","Hoke",2021-05-02,53957,204,34.2420816576162,53957,204,18272,35481
"17357","Hoke",2021-05-03,53957,0,34.2420816576162,53957,0,18476,35481
"17358","Hoke",2021-05-04,53957,0,34.2420816576162,53957,0,18476,35481
"17359","Hoke",2021-05-05,53957,0,34.2420816576162,53957,0,18476,35481
"17360","Hoke",2021-05-06,53957,0,34.2420816576162,53957,0,18476,35481
"17361","Hoke",2021-05-07,53957,0,34.2420816576162,53957,0,18476,35481
"17362","Hoke",2021-05-08,53957,0,34.2420816576162,53957,0,18476,35481
"17363","Hoke",2021-05-09,53957,160,34.5386140815835,53957,160,18476,35321
"17364","Hoke",2021-05-10,53957,0,34.5386140815835,53957,0,18636,35321
"17365","Hoke",2021-05-11,53957,0,34.5386140815835,53957,0,18636,35321
"17366","Hoke",2021-05-12,53957,0,34.5386140815835,53957,0,18636,35321
"17367","Hoke",2021-05-13,53957,0,34.5386140815835,53957,0,18636,35321
"17368","Hoke",2021-05-14,53957,0,34.5386140815835,53957,0,18636,35321
"17369","Hoke",2021-05-15,53957,0,34.5386140815835,53957,0,18636,35321
"17370","Hoke",2021-05-16,53957,200,34.9092796115425,53957,200,18636,35121
"17371","Hoke",2021-05-17,53957,0,34.9092796115425,53957,0,18836,35121
"17372","Hoke",2021-05-18,53957,0,34.9092796115425,53957,0,18836,35121
"17373","Hoke",2021-05-19,53957,0,34.9092796115425,53957,0,18836,35121
"17374","Hoke",2021-05-20,53957,0,34.9092796115425,53957,0,18836,35121
"17375","Hoke",2021-05-21,53957,0,34.9092796115425,53957,0,18836,35121
"17376","Hoke",2021-05-22,53957,0,34.9092796115425,53957,0,18836,35121
"17377","Hoke",2021-05-23,53957,216,35.3095983838983,53957,216,18836,34905
"17378","Hoke",2021-05-24,53957,0,35.3095983838983,53957,0,19052,34905
"17379","Hoke",2021-05-25,53957,0,35.3095983838983,53957,0,19052,34905
"17380","Hoke",2021-05-26,53957,0,35.3095983838983,53957,0,19052,34905
"17381","Hoke",2021-05-27,53957,0,35.3095983838983,53957,0,19052,34905
"17382","Hoke",2021-05-28,53957,0,35.3095983838983,53957,0,19052,34905
"17383","Hoke",2021-05-29,53957,0,35.3095983838983,53957,0,19052,34905
"17384","Hoke",2021-05-30,53957,180,35.6431973608614,53957,180,19052,34725
"17385","Hoke",2021-05-31,53957,0,35.6431973608614,53957,0,19232,34725
"17386","Hoke",2021-06-01,53957,0,35.6431973608614,53957,0,19232,34725
"17387","Hoke",2021-06-02,53957,0,35.6431973608614,53957,0,19232,34725
"17388","Hoke",2021-06-03,53957,0,35.6431973608614,53957,0,19232,34725
"17389","Hoke",2021-06-04,53957,0,35.6431973608614,53957,0,19232,34725
"17390","Hoke",2021-06-05,53957,0,35.6431973608614,53957,0,19232,34725
"17391","Hoke",2021-06-06,53957,92,35.8137035046426,53957,92,19232,34633
"17392","Hoke",2021-06-07,53957,0,35.8137035046426,53957,0,19324,34633
"17393","Hoke",2021-06-08,53957,0,35.8137035046426,53957,0,19324,34633
"17394","Hoke",2021-06-09,53957,0,35.8137035046426,53957,0,19324,34633
"17395","Hoke",2021-06-10,53957,0,35.8137035046426,53957,0,19324,34633
"17396","Hoke",2021-06-11,53957,0,35.8137035046426,53957,0,19324,34633
"17397","Hoke",2021-06-12,53957,0,35.8137035046426,53957,0,19324,34633
"17398","Hoke",2021-06-13,53957,64,35.9323164742295,53957,64,19324,34569
"17399","Hoke",2021-06-14,53957,0,35.9323164742295,53957,0,19388,34569
"17400","Hoke",2021-06-15,53957,0,35.9323164742295,53957,0,19388,34569
"17401","Hoke",2021-06-16,53957,0,35.9323164742295,53957,0,19388,34569
"17402","Hoke",2021-06-17,53957,0,35.9323164742295,53957,0,19388,34569
"17403","Hoke",2021-06-18,53957,0,35.9323164742295,53957,0,19388,34569
"17404","Hoke",2021-06-19,53957,0,35.9323164742295,53957,0,19388,34569
"17405","Hoke",2021-06-20,53957,84,36.0879959968123,53957,84,19388,34485
"17406","Hoke",2021-06-21,53957,0,36.0879959968123,53957,0,19472,34485
"17407","Hoke",2021-06-22,53957,0,36.0879959968123,53957,0,19472,34485
"17408","Hoke",2021-06-23,53957,0,36.0879959968123,53957,0,19472,34485
"17409","Hoke",2021-06-24,53957,0,36.0879959968123,53957,0,19472,34485
"17410","Hoke",2021-06-25,53957,0,36.0879959968123,53957,0,19472,34485
"17411","Hoke",2021-06-26,53957,0,36.0879959968123,53957,0,19472,34485
"17412","Hoke",2021-06-27,53957,60,36.1991956558,53957,60,19472,34425
"17413","Hoke",2021-06-28,53957,0,36.1991956558,53957,0,19532,34425
"17414","Hoke",2021-06-29,53957,0,36.1991956558,53957,0,19532,34425
"17415","Hoke",2021-06-30,53957,0,36.1991956558,53957,0,19532,34425
"17416","Hoke",2021-07-01,53957,0,36.1991956558,53957,0,19532,34425
"17417","Hoke",2021-07-02,53957,0,36.1991956558,53957,0,19532,34425
"17418","Hoke",2021-07-03,53957,0,36.1991956558,53957,0,19532,34425
"17419","Hoke",2021-07-04,53957,132,36.443834905573,53957,132,19532,34293
"17420","Hoke",2021-07-05,53957,0,36.443834905573,53957,0,19664,34293
"17421","Hoke",2021-07-06,53957,0,36.443834905573,53957,0,19664,34293
"17422","Hoke",2021-07-07,53957,0,36.443834905573,53957,0,19664,34293
"17423","Hoke",2021-07-08,53957,0,36.443834905573,53957,0,19664,34293
"17424","Hoke",2021-07-09,53957,0,36.443834905573,53957,0,19664,34293
"17425","Hoke",2021-07-10,53957,0,36.443834905573,53957,0,19664,34293
"17426","Hoke",2021-07-11,53957,176,36.7700205719369,53957,176,19664,34117
"17427","Hoke",2021-07-12,53957,0,36.7700205719369,53957,0,19840,34117
"17428","Hoke",2021-07-13,53957,0,36.7700205719369,53957,0,19840,34117
"17429","Hoke",2021-07-14,53957,0,36.7700205719369,53957,0,19840,34117
"17430","Hoke",2021-07-15,53957,0,36.7700205719369,53957,0,19840,34117
"17431","Hoke",2021-07-16,53957,0,36.7700205719369,53957,0,19840,34117
"17432","Hoke",2021-07-17,53957,0,36.7700205719369,53957,0,19840,34117
"17433","Hoke",2021-07-18,53957,312,37.348258798673,53957,312,19840,33805
"17434","Hoke",2021-07-19,53957,0,37.348258798673,53957,0,20152,33805
"17435","Hoke",2021-07-20,53957,0,37.348258798673,53957,0,20152,33805
"17436","Hoke",2021-07-21,53957,0,37.348258798673,53957,0,20152,33805
"17437","Hoke",2021-07-22,53957,0,37.348258798673,53957,0,20152,33805
"17438","Hoke",2021-07-23,53957,0,37.348258798673,53957,0,20152,33805
"17439","Hoke",2021-07-24,53957,0,37.348258798673,53957,0,20152,33805
"17440","Hoke",2021-07-25,53957,476,38.2304427599755,53957,476,20152,33329
"17441","Hoke",2021-07-26,53957,0,38.2304427599755,53957,0,20628,33329
"17442","Hoke",2021-07-27,53957,0,38.2304427599755,53957,0,20628,33329
"17443","Hoke",2021-07-28,53957,0,38.2304427599755,53957,0,20628,33329
"17444","Hoke",2021-07-29,53957,0,38.2304427599755,53957,0,20628,33329
"17445","Hoke",2021-07-30,53957,0,38.2304427599755,53957,0,20628,33329
"17446","Hoke",2021-07-31,53957,0,38.2304427599755,53957,0,20628,33329
"17447","Hoke",2021-08-01,53957,556,39.2608929332617,53957,556,20628,32773
"17448","Hoke",2021-08-02,53957,0,39.2608929332617,53957,0,21184,32773
"17449","Hoke",2021-08-03,53957,0,39.2608929332617,53957,0,21184,32773
"17450","Hoke",2021-08-04,53957,0,39.2608929332617,53957,0,21184,32773
"17451","Hoke",2021-08-05,53957,0,39.2608929332617,53957,0,21184,32773
"17452","Hoke",2021-08-06,53957,0,39.2608929332617,53957,0,21184,32773
"17453","Hoke",2021-08-07,53957,0,39.2608929332617,53957,0,21184,32773
"17454","Hoke",2021-08-08,53957,708,40.5730489093167,53957,708,21184,32065
"17455","Hoke",2021-08-09,53957,0,40.5730489093167,53957,0,21892,32065
"17456","Hoke",2021-08-10,53957,0,40.5730489093167,53957,0,21892,32065
"17457","Hoke",2021-08-11,53957,0,40.5730489093167,53957,0,21892,32065
"17458","Hoke",2021-08-12,53957,0,40.5730489093167,53957,0,21892,32065
"17459","Hoke",2021-08-13,53957,0,40.5730489093167,53957,0,21892,32065
"17460","Hoke",2021-08-14,53957,0,40.5730489093167,53957,0,21892,32065
"17461","Hoke",2021-08-15,53957,696,41.8629649535741,53957,696,21892,31369
"17462","Hoke",2021-08-16,53957,0,41.8629649535741,53957,0,22588,31369
"17463","Hoke",2021-08-17,53957,0,41.8629649535741,53957,0,22588,31369
"17464","Hoke",2021-08-18,53957,0,41.8629649535741,53957,0,22588,31369
"17465","Hoke",2021-08-19,53957,0,41.8629649535741,53957,0,22588,31369
"17466","Hoke",2021-08-20,53957,0,41.8629649535741,53957,0,22588,31369
"17467","Hoke",2021-08-21,53957,0,41.8629649535741,53957,0,22588,31369
"17468","Hoke",2021-08-22,53957,800,43.3456270734103,53957,800,22588,30569
"17469","Hoke",2021-08-23,53957,0,43.3456270734103,53957,0,23388,30569
"17470","Hoke",2021-08-24,53957,0,43.3456270734103,53957,0,23388,30569
"17471","Hoke",2021-08-25,53957,0,43.3456270734103,53957,0,23388,30569
"17472","Hoke",2021-08-26,53957,0,43.3456270734103,53957,0,23388,30569
"17473","Hoke",2021-08-27,53957,0,43.3456270734103,53957,0,23388,30569
"17474","Hoke",2021-08-28,53957,0,43.3456270734103,53957,0,23388,30569
"17475","Hoke",2021-08-29,53957,932,45.0729284430194,53957,932,23388,29637
"17476","Hoke",2021-08-30,53957,0,45.0729284430194,53957,0,24320,29637
"17477","Hoke",2021-08-31,53957,0,45.0729284430194,53957,0,24320,29637
"17478","Hoke",2021-09-01,53957,0,45.0729284430194,53957,0,24320,29637
"17479","Hoke",2021-09-02,53957,0,45.0729284430194,53957,0,24320,29637
"17480","Hoke",2021-09-03,53957,0,45.0729284430194,53957,0,24320,29637
"17481","Hoke",2021-09-04,53957,0,45.0729284430194,53957,0,24320,29637
"17482","Hoke",2021-09-05,53957,904,46.7483366384343,53957,904,24320,28733
"17483","Hoke",2021-09-06,53957,0,46.7483366384343,53957,0,25224,28733
"17484","Hoke",2021-09-09,53957,0,46.7483366384343,53957,0,25224,28733
"17485","Hoke",2021-09-12,53957,796,48.2235854476713,53957,796,25224,27937
"17486","Hoke",2021-09-16,53957,0,48.2235854476713,53957,0,26020,27937
"17487","Hoke",2021-09-19,53957,672,49.4690216283337,53957,672,26020,27265
"17488","Hoke",2021-09-23,53957,0,49.4690216283337,53957,0,26692,27265
"17489","Hoke",2021-09-26,53957,552,50.4920584910206,53957,552,26692,26713
"17490","Hoke",2021-09-30,53957,0,50.4920584910206,53957,0,27244,26713
"17491","Hoke",2021-10-03,53957,496,51.411309005319,53957,496,27244,26217
"17492","Hoke",2021-10-07,53957,0,51.411309005319,53957,0,27740,26217
"17493","Hoke",2021-10-10,53957,328,52.0192004744519,53957,328,27740,25889
"17494","Hoke",2021-10-14,53957,0,52.0192004744519,53957,0,28068,25889
"17495","Hoke",2021-10-17,53957,208,52.4046926256093,53957,208,28068,25681
"17496","Hoke",2021-10-21,53957,0,52.4046926256093,53957,0,28276,25681
"17497","Hoke",2021-10-24,53957,256,52.8791445039569,53957,256,28276,25425
"17498","Hoke",2021-10-28,53957,0,52.8791445039569,53957,0,28532,25425
"17499","Hoke",2021-10-31,53957,212,53.2720499657134,53957,212,28532,25213
"17500","Hoke",2021-11-04,53957,0,53.2720499657134,53957,0,28744,25213
"17501","Hoke",2021-11-07,53957,196,53.6353021850733,53957,196,28744,25017
"17502","Hoke",2021-11-11,53957,0,53.6353021850733,53957,0,28940,25017
"17503","Hoke",2021-11-14,53957,352,54.2876735178012,53957,352,28940,24665
"17504","Hoke",2021-11-18,53957,0,54.2876735178012,53957,0,29292,24665
"17505","Hoke",2021-11-21,53957,320,54.8807383657357,53957,320,29292,24345
"17506","Hoke",2021-11-28,53957,228,55.303297069889,53957,228,29612,24117
"17507","Hoke",2021-12-05,53957,428,56.0965213040013,53957,428,29840,23689
"17508","Hoke",2021-12-12,53957,380,56.8007858109235,53957,380,30268,23309
"17509","Hyde",2020-04-05,5213,0,0,5213,0,0,5213
"17510","Hyde",2020-04-09,5213,0,0,5213,0,0,5213
"17511","Hyde",2020-05-03,5213,4,0.0767312488010742,5213,4,0,5209
"17512","Hyde",2020-05-10,5213,0,0.0767312488010742,5213,0,4,5209
"17513","Hyde",2020-05-14,5213,0,0.0767312488010742,5213,0,4,5209
"17514","Hyde",2020-05-17,5213,0,0.0767312488010742,5213,0,4,5209
"17515","Hyde",2020-05-21,5213,0,0.0767312488010742,5213,0,4,5209
"17516","Hyde",2020-05-24,5213,0,0.0767312488010742,5213,0,4,5209
"17517","Hyde",2020-05-28,5213,0,0.0767312488010742,5213,0,4,5209
"17518","Hyde",2020-05-31,5213,0,0.0767312488010742,5213,0,4,5209
"17519","Hyde",2020-06-04,5213,0,0.0767312488010742,5213,0,4,5209
"17520","Hyde",2020-06-07,5213,4,0.153462497602149,5213,4,4,5205
"17521","Hyde",2020-06-11,5213,0,0.153462497602149,5213,0,8,5205
"17522","Hyde",2020-06-14,5213,4,0.230193746403223,5213,4,8,5201
"17523","Hyde",2020-06-18,5213,0,0.230193746403223,5213,0,12,5201
"17524","Hyde",2020-06-21,5213,12,0.460387492806445,5213,12,12,5189
"17525","Hyde",2020-06-25,5213,0,0.460387492806445,5213,0,24,5189
"17526","Hyde",2020-06-28,5213,20,0.844043736811817,5213,20,24,5169
"17527","Hyde",2020-07-02,5213,0,0.844043736811817,5213,0,44,5169
"17528","Hyde",2020-07-05,5213,80,2.3786687128333,5213,80,44,5089
"17529","Hyde",2020-07-12,5213,8,2.53213121043545,5213,8,124,5081
"17530","Hyde",2020-07-16,5213,0,2.53213121043545,5213,0,132,5081
"17531","Hyde",2020-07-19,5213,8,2.6855937080376,5213,8,132,5073
"17532","Hyde",2020-07-23,5213,0,2.6855937080376,5213,0,140,5073
"17533","Hyde",2020-07-26,5213,12,2.91578745444082,5213,12,140,5061
"17534","Hyde",2020-07-30,5213,0,2.91578745444082,5213,0,152,5061
"17535","Hyde",2020-08-02,5213,0,2.91578745444082,5213,0,152,5061
"17536","Hyde",2020-08-06,5213,0,2.91578745444082,5213,0,152,5061
"17537","Hyde",2020-08-09,5213,36,3.60636869365049,5213,36,152,5025
"17538","Hyde",2020-08-13,5213,0,3.60636869365049,5213,0,188,5025
"17539","Hyde",2020-08-16,5213,60,4.7573374256666,5213,60,188,4965
"17540","Hyde",2020-08-20,5213,0,4.7573374256666,5213,0,248,4965
"17541","Hyde",2020-08-23,5213,96,6.59888739689238,5213,96,248,4869
"17542","Hyde",2020-08-30,5213,64,7.82658737770957,5213,64,344,4805
"17543","Hyde",2020-09-03,5213,0,7.82658737770957,5213,0,408,4805
"17544","Hyde",2020-09-06,5213,40,8.59389986572032,5213,40,408,4765
"17545","Hyde",2020-09-10,5213,0,8.59389986572032,5213,0,448,4765
"17546","Hyde",2020-09-13,5213,52,9.59140610013428,5213,52,448,4713
"17547","Hyde",2020-09-17,5213,0,9.59140610013428,5213,0,500,4713
"17548","Hyde",2020-09-20,5213,0,9.59140610013428,5213,0,500,4713
