"","COUNTY","DATE","Population","death_est_total_inf","death_inf_vacc_obs_imm_lower","N","I","R","S"
"23187","Moore",2021-01-14,97294,0,29.0950030913441,97294,0,28307.6923076923,68986.3076923077
"23188","Moore",2021-01-15,97294,0,29.0950030913441,97294,0,28307.6923076923,68986.3076923077
"23189","Moore",2021-01-16,97294,0,29.0950030913441,97294,0,28307.6923076923,68986.3076923077
"23190","Moore",2021-01-17,97294,153.846153846154,29.2531281081449,97294,153.846153846154,28307.6923076923,68832.4615384615
"23191","Moore",2021-01-18,97294,0,29.2531281081449,97294,0,28461.5384615385,68832.4615384615
"23192","Moore",2021-01-19,97294,0,29.2531281081449,97294,0,28461.5384615385,68832.4615384615
"23193","Moore",2021-01-20,97294,0,29.2531281081449,97294,0,28461.5384615385,68832.4615384615
"23194","Moore",2021-01-21,97294,0,29.2531281081449,97294,0,28461.5384615385,68832.4615384615
"23195","Moore",2021-01-22,97294,0,29.2531281081449,97294,0,28461.5384615385,68832.4615384615
"23196","Moore",2021-01-23,97294,0,29.2531281081449,97294,0,28461.5384615385,68832.4615384615
"23197","Moore",2021-01-24,97294,0,29.2531281081449,97294,0,28461.5384615385,68832.4615384615
"23198","Moore",2021-01-25,97294,0,29.2531281081449,97294,0,28461.5384615385,68832.4615384615
"23199","Moore",2021-01-26,97294,0,29.2531281081449,97294,0,28461.5384615385,68832.4615384615
"23200","Moore",2021-01-27,97294,0,29.2531281081449,97294,0,28461.5384615385,68832.4615384615
"23201","Moore",2021-01-28,97294,0,29.2531281081449,97294,0,28461.5384615385,68832.4615384615
"23202","Moore",2021-01-29,97294,0,29.2531281081449,97294,0,28461.5384615385,68832.4615384615
"23203","Moore",2021-01-30,97294,0,29.2531281081449,97294,0,28461.5384615385,68832.4615384615
"23204","Moore",2021-01-31,97294,307.692307692308,29.5693781417464,97294,307.692307692308,28461.5384615385,68524.7692307692
"23205","Moore",2021-02-01,97294,0,29.5693781417464,97294,0,28769.2307692308,68524.7692307692
"23206","Moore",2021-02-02,97294,0,29.5693781417464,97294,0,28769.2307692308,68524.7692307692
"23207","Moore",2021-02-03,97294,0,29.5693781417464,97294,0,28769.2307692308,68524.7692307692
"23208","Moore",2021-02-04,97294,0,29.5693781417464,97294,0,28769.2307692308,68524.7692307692
"23209","Moore",2021-02-05,97294,0,29.5693781417464,97294,0,28769.2307692308,68524.7692307692
"23210","Moore",2021-02-06,97294,0,29.5693781417464,97294,0,28769.2307692308,68524.7692307692
"23211","Moore",2021-02-07,97294,0,29.5693781417464,97294,0,28769.2307692308,68524.7692307692
"23212","Moore",2021-02-08,97294,0,29.5693781417464,97294,0,28769.2307692308,68524.7692307692
"23213","Moore",2021-02-09,97294,0,29.5693781417464,97294,0,28769.2307692308,68524.7692307692
"23214","Moore",2021-02-10,97294,0,29.5693781417464,97294,0,28769.2307692308,68524.7692307692
"23215","Moore",2021-02-11,97294,0,29.5693781417464,97294,0,28769.2307692308,68524.7692307692
"23216","Moore",2021-02-12,97294,0,29.5693781417464,97294,0,28769.2307692308,68524.7692307692
"23217","Moore",2021-02-13,97294,0,29.5693781417464,97294,0,28769.2307692308,68524.7692307692
"23218","Moore",2021-02-14,97294,153.846153846154,29.7275031585472,97294,153.846153846154,28769.2307692308,68370.9230769231
"23219","Moore",2021-02-15,97294,0,29.7275031585472,97294,0,28923.0769230769,68370.9230769231
"23220","Moore",2021-02-16,97294,0,29.7275031585472,97294,0,28923.0769230769,68370.9230769231
"23221","Moore",2021-02-17,97294,0,29.7275031585472,97294,0,28923.0769230769,68370.9230769231
"23222","Moore",2021-02-18,97294,0,29.7275031585472,97294,0,28923.0769230769,68370.9230769231
"23223","Moore",2021-02-19,97294,0,29.7275031585472,97294,0,28923.0769230769,68370.9230769231
"23224","Moore",2021-02-20,97294,0,29.7275031585472,97294,0,28923.0769230769,68370.9230769231
"23225","Moore",2021-02-21,97294,0,29.7275031585472,97294,0,28923.0769230769,68370.9230769231
"23226","Moore",2021-02-22,97294,0,29.7275031585472,97294,0,28923.0769230769,68370.9230769231
"23227","Moore",2021-02-23,97294,0,29.7275031585472,97294,0,28923.0769230769,68370.9230769231
"23228","Moore",2021-02-24,97294,0,29.7275031585472,97294,0,28923.0769230769,68370.9230769231
"23229","Moore",2021-02-25,97294,0,29.7275031585472,97294,0,28923.0769230769,68370.9230769231
"23230","Moore",2021-02-26,97294,0,29.7275031585472,97294,0,28923.0769230769,68370.9230769231
"23231","Moore",2021-02-27,97294,0,29.7275031585472,97294,0,28923.0769230769,68370.9230769231
"23232","Moore",2021-02-28,97294,0,29.7275031585472,97294,0,28923.0769230769,68370.9230769231
"23233","Moore",2021-03-01,97294,0,29.7275031585472,97294,0,28923.0769230769,68370.9230769231
"23234","Moore",2021-03-02,97294,0,29.7275031585472,97294,0,28923.0769230769,68370.9230769231
